id,smarts,entry_id,mechanism_id
457,[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:3]>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:1]-[C&D3&v4&H1&0*&R&z2:3],"[339, 339, 356, 356, 622, 622]","[1, 1, 2, 2, 1, 1]"
458,[C&D4&v4&H0&0*&R&z2:1]-[O&D2&v2&H0&0*&!R:2].[O&D1&v2&H1&0*&!R:3]>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:3]-[C&D4&v4&H0&0*&R&z2:1],"[340, 840]","[1, 1]"
459,[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D4&v4&H0&0*&R&z2:3]>>[C&D4&v4&H0&0*&R&z2:3]-[O&D2&v2&H0&0*&!R:1].[O&D1&v2&H1&0*&!R:2],"[340, 840]","[1, 1]"
460,[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2]-[C&D2&v4&H2&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5],"[341, 499]","[1, 1]"
461,[C&D2&v4&H2&0*&!R&z0:1]-[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5]>>[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2]-[C&D2&v4&H2&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5],"[341, 499]","[1, 1]"
462,[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2]-[C&D2&v4&H1&0*&!R&z0:3]=[C&D2&v4&H1&0*&!R&z0:4]-[C&D2&v4&H2&0*&!R&z0:5]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]-[C&D2&v4&H1&0*&!R&z0:4]=[C&D2&v4&H1&0*&!R&z0:5],[342],[1]
463,[C&D2&v4&H2&0*&!R&z0:1]-[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]-[C&D2&v4&H1&0*&!R&z0:4]=[C&D2&v4&H1&0*&!R&z0:5]>>[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2]-[C&D2&v4&H1&0*&!R&z0:3]=[C&D2&v4&H1&0*&!R&z0:4]-[C&D2&v4&H2&0*&!R&z0:5],[342],[1]
464,[C&D3&v4&H0&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[O&D0&v2&H2&0*&!R:5]>>[C&D4&v4&H0&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:5])-[C&D2&v4&H2&0*&!R&z0:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4],[343],[1]
465,[C&D4&v4&H0&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D2&v4&H2&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5]>>[C&D3&v4&H0&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5].[O&D0&v2&H2&0*&!R:2],[343],[1]
466,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[C&D2&v4&H2&0*&!R&z0:3]-[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z1:5](=[O&D1&v2&H0&0*&!R:6])-[c&D3&v4&H0&0*&R&z0:7]:[c&D3&v4&H0&0*&R&z0:8]-[C&D3&v4&H0&0*&!R&z2:9](=[O&D1&v2&H0&0*&!R:10])-[O&D1&v2&H1&0*&!R:11]>>[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[c&D3&v4&H0&0*&R&z0:3]1:[c&D2&v4&H1&0*&R&z0:4]:[c&D3&v4&H0&0*&R&z1:5](-[O&D1&v2&H1&0*&!R:6]):[c&D3&v4&H0&0*&R&z0:7]:[c&D3&v4&H0&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]:1-[O&D1&v2&H1&0*&!R:10].[O&D0&v2&H2&0*&!R:11],[346],[1]
467,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[c&D3&v4&H0&0*&R&z0:3]1:[c&D2&v4&H1&0*&R&z0:4]:[c&D3&v4&H0&0*&R&z1:5](-[O&D1&v2&H1&0*&!R:6]):[c&D3&v4&H0&0*&R&z0:7]:[c&D3&v4&H0&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]:1-[O&D1&v2&H1&0*&!R:10].[O&D0&v2&H2&0*&!R:11]>>[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[C&D2&v4&H2&0*&!R&z0:3]-[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z1:5](=[O&D1&v2&H0&0*&!R:6])-[c&D3&v4&H0&0*&R&z0:7]:[c&D3&v4&H0&0*&R&z0:8]-[C&D3&v4&H0&0*&!R&z2:9](=[O&D1&v2&H0&0*&!R:10])-[O&D1&v2&H1&0*&!R:11],[346],[1]
468,[O&D0&v2&H2&0*&!R:1].[c&D3&v4&H0&0*&R&z0:2](-[C&D2&v4&H1&0*&!R&z0:3]=[C&D2&v4&H1&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z2:5]=[O&D1&v2&H0&0*&!R:6]):[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]-[O&D1&v2&H1&0*&!R:10]>>[C&D1&v4&H3&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z2:5]=[O&D1&v2&H0&0*&!R:6].[c&D3&v4&H0&0*&R&z0:2](-[C&D2&v4&H1&0*&!R&z1:3]=[O&D1&v2&H0&0*&!R:1]):[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]-[O&D1&v2&H1&0*&!R:10],[347],[1]
469,[C&D1&v4&H3&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:2]=[O&D1&v2&H0&0*&!R:3].[c&D3&v4&H0&0*&R&z0:4](-[C&D2&v4&H1&0*&!R&z1:5]=[O&D1&v2&H0&0*&!R:6]):[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]-[O&D1&v2&H1&0*&!R:10]>>[O&D0&v2&H2&0*&!R:6].[c&D3&v4&H0&0*&R&z0:4](-[C&D2&v4&H1&0*&!R&z0:5]=[C&D2&v4&H1&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z2:2]=[O&D1&v2&H0&0*&!R:3]):[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]-[O&D1&v2&H1&0*&!R:10],[347],[1]
470,([C&D3&v4&H0&0*&!R&z1:1](-[Cl&D1&v1&H0&0*&!R:2])=[C&D2&v4&H1&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4](=[O&D1&v2&H0&0*&!R:5])-[O&D1&v2&H1&0*&!R:6].[O&D1&v2&H1&0*&!R:7])>>[Cl&D0&v1&H1&0*&!R:2].[O&D1&v2&H0&0*&!R:5]=[C&D3&v4&H0&0*&!R&z2:4](-[O&D1&v2&H1&0*&!R:6])-[C&D2&v4&H1&0*&!R&z0:3]=[C&D3&v4&H0&0*&R&z1:1]-[O&D2&v2&H0&0*&R:7],[348],[1]
471,[Cl&D0&v1&H1&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D3&v4&H0&0*&!R&z2:3](-[O&D1&v2&H1&0*&!R:4])-[C&D2&v4&H1&0*&!R&z0:5]=[C&D3&v4&H0&0*&R&z1:6]-[O&D2&v2&H0&0*&R:7]>>([C&D3&v4&H0&0*&!R&z1:6](-[Cl&D1&v1&H0&0*&!R:1])=[C&D2&v4&H1&0*&!R&z0:5]-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:4].[O&D1&v2&H1&0*&!R:7]),[348],[1]
472,[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5]>>[C&D2&v4&H2&0*&R&z0:1]-[C&D3&v4&H0&0*&R&z0:2]=[C&D2&v4&H1&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5],[349],[2]
473,[C&D2&v4&H2&0*&R&z0:1]-[C&D3&v4&H0&0*&R&z0:2]=[C&D2&v4&H1&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5]>>[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5],[349],[2]
474,[C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])-[O&D1&v2&H1&0*&!R:6]>>[O&D0&v2&H2&0*&!R:2].[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])-[O&D2&v2&H0&0*&!R:6]-[C&D2&v4&H2&0*&!R&z1:1],[352],[1]
475,[O&D0&v2&H2&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3](=[O&D1&v2&H0&0*&!R:4])-[O&D2&v2&H0&0*&!R:5]-[C&D2&v4&H2&0*&!R&z1:6]>>[C&D2&v4&H2&0*&!R&z1:6]-[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:5],[352],[1]
476,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[C&D3&v4&H0&0*&R&z0:5]1=[C&D2&v4&H1&0*&R&z1:6]-[N&D3&v3&H0&0*&R:7]-[C&D2&v4&H1&0*&R&z1:8]=[C&D2&v4&H1&0*&R&z0:9]-[C&D2&v4&H2&0*&R&z0:10]-1>>[C&D3&v4&H1&0*&!R&z1:2](-[C&D1&v4&H3&0*&!R&z0:1])-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[c&D3&v4&H0&0*&R&z0:5]1:[c&D2&v4&H1&0*&R&z0:10]:[c&D2&v4&H1&0*&R&z0:9]:[c&D2&v4&H1&0*&R&z1:8]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&0*&R&z1:6]:1,[353],[1]
477,[C&D3&v4&H1&0*&!R&z1:1](-[C&D1&v4&H3&0*&!R&z0:2])-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[c&D3&v4&H0&0*&R&z0:5]1:[c&D2&v4&H1&0*&R&z0:6]:[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z1:8]:[n&D3&v4&H0&+&R:9]:[c&D2&v4&H1&0*&R&z1:10]:1>>[C&D1&v4&H2&0*&!R&z0:2]=[C&D3&v4&H0&0*&!R&z1:1]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[C&D3&v4&H0&0*&R&z0:5]1=[C&D2&v4&H1&0*&R&z1:10]-[N&D3&v3&H0&0*&R:9]-[C&D2&v4&H1&0*&R&z1:8]=[C&D2&v4&H1&0*&R&z0:7]-[C&D2&v4&H2&0*&R&z0:6]-1,[353],[1]
478,[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H1&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5].[O&D1&v2&H0&0*&!R:6]=[O&D1&v2&H0&0*&!R:7]>>[C&D2&v4&H2&0*&R&z0:1]-[C&D3&v4&H0&0*&R&z0:2]=[C&D2&v4&H1&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5].[O&D1&v2&H1&0*&!R:7]-[O&D1&v2&H1&0*&!R:6],[354],[1]
479,[C&D2&v4&H2&0*&R&z0:1]-[C&D3&v4&H0&0*&R&z0:2]=[C&D2&v4&H1&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5].[O&D1&v2&H1&0*&!R:6]-[O&D1&v2&H1&0*&!R:7]>>[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H1&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5].[O&D1&v2&H0&0*&!R:7]=[O&D1&v2&H0&0*&!R:6],[354],[1]
480,[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:3]-[O&D2&v2&H0&0*&R:4]>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:1]-[C&D3&v4&H1&0*&R&z2:3]-[O&D2&v2&H0&0*&R:4],"[356, 356]","[1, 1]"
481,[c&D2&v4&H1&0*&R&z1:1]:[c&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&!R&z1:3]-[n&D3&v4&H0&+&R:4].[n&D2&v3&H0&0*&R:5]>>[c&D2&v4&H1&0*&R&z1:1]:[c&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&!R&z1:3]-[n&D3&v4&H0&+&R:5].[n&D2&v3&H0&0*&R:4],"[357, 357]","[2, 2]"
482,[C&D2&v4&H1&0*&!R&z1:1]=[O&D1&v2&H0&0*&!R:2].([N&D1&v3&H2&0*&!R:3].[c&D3&v4&H0&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z1:5])>>[C&D3&v4&H1&0*&R&z1:1](-[N&D2&v3&H1&0*&R:3])-[c&D3&v4&H0&0*&R&z1:5]:[c&D3&v4&H0&0*&R&z0:4].[O&D0&v2&H2&0*&!R:2],[360],[2]
483,[C&D3&v4&H1&0*&R&z1:1](-[N&D2&v3&H1&0*&R:2])-[c&D3&v4&H0&0*&R&z1:3]:[c&D3&v4&H0&0*&R&z0:4].[O&D0&v2&H2&0*&!R:5]>>[C&D2&v4&H1&0*&!R&z1:1]=[O&D1&v2&H0&0*&!R:5].([N&D1&v3&H2&0*&!R:2].[c&D3&v4&H0&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z1:3]),[360],[2]
484,[N&D1&v3&H2&0*&!R:1].[N&D3&v3&H0&0*&!R:2]-[C&D2&v4&H1&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4]>>[N&D2&v3&H1&0*&!R:2].[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H1&0*&!R&z2:3]-[N&D2&v3&H1&0*&!R:1],[363],[2]
485,[N&D2&v3&H1&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z2:3]-[N&D2&v3&H1&0*&!R:4]>>[N&D1&v3&H2&0*&!R:4].[N&D3&v3&H0&0*&!R:1]-[C&D2&v4&H1&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:2],[363],[2]
486,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]~[*:3](~[O&D1&v2&H0&0*&!R:4])~[*:5]~[*:6]~[O&D1&v2&H0&0*&!R:7].[n&D2&v3&H0&0*&R:8]>>[C&D2&v4&H2&0*&!R&z1:1]-[n&D3&v4&H0&+&R:8].[O&D1&v2&H0&0*&!R:7]~[*:6]~[*:5]~[*:3](~[O&D1&v2&H0&0*&!R:4])~[O&D1&v2&H1&0*&!R:2],[364],[3]
487,[C&D2&v4&H2&0*&!R&z1:1]-[n&D3&v4&H0&+&R:2].[O&D1&v2&H0&0*&!R:3]~[*:4]~[*:5]~[*:6](~[O&D1&v2&H0&0*&!R:7])~[O&D1&v2&H1&0*&!R:8]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:8]~[*:6](~[O&D1&v2&H0&0*&!R:7])~[*:5]~[*:4]~[O&D1&v2&H0&0*&!R:3].[n&D2&v3&H0&0*&R:2],[364],[3]
488,[N&D1&v3&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z1:3]-[C&D3&v4&H1&0*&!R&z1:4](-[O&D1&v2&H1&0*&!R:5])-[C&D2&v4&H2&0*&!R&z1:6]-[O&D2&v2&H0&0*&!R:7]~[*:8]~[O&D1&v2&H1&0*&!R:9].[c&D3&v4&H0&0*&R&z2:10](=[N&D1&v3&H1&0*&!R:11]):[c&D3&v4&H0&0*&R&z0:12](~[*:13]~[*:14]:[c&D2&v4&H1&0*&R&z2:15]:[*:16]:[*:17]~[*:18]~[*:19]~[*:20]~[*:21](~[O&D1&v2&H1&0*&!R:22])~[*:23]~[*:24]~[O&D1&v2&H1&0*&!R:25]):[c&D2&v4&H1&0*&R&z1:26]:[n&D2&v3&H1&0*&R:27]>>[*:8](~[O&D1&v2&H1&0*&!R:7])~[O&D1&v2&H1&0*&!R:9].[c&D3&v4&H0&0*&R&z2:10](=[N&D1&v3&H1&0*&!R:11]):[c&D3&v4&H0&0*&R&z0:12](~[*:13]~[*:14]:[c&D3&v4&H0&0*&R&z2:15](-[C&D4&v4&H0&0*&!R&z2:3](-[O&D1&v2&H1&0*&!R:2])(-[O&D1&v2&H1&0*&!R:5])-[C&D2&v4&H2&0*&!R&z0:4]-[C&D2&v4&H2&0*&!R&z1:6]-[N&D2&v3&H1&0*&!R:1]):[*:16]:[*:17]~[*:18]~[*:19]~[*:20]~[*:21](~[O&D1&v2&H1&0*&!R:22])~[*:23]~[*:24]~[O&D1&v2&H1&0*&!R:25]):[c&D2&v4&H1&0*&R&z1:26]:[n&D2&v3&H1&0*&R:27],[367],[2]
489,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[c&D3&v4&H0&0*&R&z2:4](=[N&D1&v3&H1&0*&!R:5]):[c&D3&v4&H0&0*&R&z0:6](~[*:7]~[*:8]:[c&D3&v4&H0&0*&R&z2:9](-[C&D4&v4&H0&0*&!R&z2:10](-[O&D1&v2&H1&0*&!R:11])(-[O&D1&v2&H1&0*&!R:12])-[C&D2&v4&H2&0*&!R&z0:13]-[C&D2&v4&H2&0*&!R&z1:14]-[N&D2&v3&H1&0*&!R:15]):[*:16]:[*:17]~[*:18]~[*:19]~[*:20]~[*:21](~[O&D1&v2&H1&0*&!R:22])~[*:23]~[*:24]~[O&D1&v2&H1&0*&!R:25]):[c&D2&v4&H1&0*&R&z1:26]:[n&D2&v3&H1&0*&R:27]>>[N&D1&v3&H2&0*&!R:15].[O&D1&v2&H0&0*&!R:11]=[C&D2&v4&H1&0*&!R&z1:10]-[C&D3&v4&H1&0*&!R&z1:13](-[O&D1&v2&H1&0*&!R:12])-[C&D2&v4&H2&0*&!R&z1:14]-[O&D2&v2&H0&0*&!R:2]~[*:1]~[O&D1&v2&H1&0*&!R:3].[c&D3&v4&H0&0*&R&z2:4](=[N&D1&v3&H1&0*&!R:5]):[c&D3&v4&H0&0*&R&z0:6](~[*:7]~[*:8]:[c&D2&v4&H1&0*&R&z2:9]:[*:16]:[*:17]~[*:18]~[*:19]~[*:20]~[*:21](~[O&D1&v2&H1&0*&!R:22])~[*:23]~[*:24]~[O&D1&v2&H1&0*&!R:25]):[c&D2&v4&H1&0*&R&z1:26]:[n&D2&v3&H1&0*&R:27],[367],[2]
490,([O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:3]-[O&D2&v2&H0&0*&R:4])>>([O&D1&v2&H1&0*&!R:4].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:3]-[O&D2&v2&H0&0*&R:1]),"[368, 368, 368, 368]","[4, 4, 2, 2]"
491,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2]-[O&D2&v2&H0&0*&!R:3].[O&D1&v2&H1&0*&!R:4]>>[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2]-[O&D2&v2&H0&0*&!R:4].[O&D1&v2&H1&0*&!R:3],"[369, 369]","[2, 2]"
492,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2].[O&D1&v2&H1&0*&!R:3]>>[O&D2&v2&H0&0*&!R:3]-[C&D4&v4&H0&0*&!R&z2:2]-[C&D1&v4&H3&0*&!R&z0:1],[369],[3]
493,[O&D2&v2&H0&0*&!R:1]-[C&D4&v4&H0&0*&!R&z2:2]-[C&D1&v4&H3&0*&!R&z0:3]>>[C&D1&v4&H2&0*&!R&z0:3]=[C&D3&v4&H0&0*&!R&z1:2].[O&D1&v2&H1&0*&!R:1],[369],[3]
494,[C&D3&v4&H0&0*&!R&z2:1]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[C&D3&v4&H1&0*&!R&z1:5]-[C&D3&v4&H0&0*&!R&z2:6](=[O&D1&v2&H0&0*&!R:7])-[O&D1&v2&H1&0*&!R:8]>>[C&D3&v4&H0&0*&!R&z1:5]=[C&D3&v4&H0&0*&!R&z2:6](-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:7].[C&D3&v4&H1&0*&!R&z2:1]-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:3],[377],[1]
495,[C&D3&v4&H0&0*&!R&z1:1]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[C&D3&v4&H1&0*&!R&z2:5]-[C&D3&v4&H0&0*&!R&z2:6](=[O&D1&v2&H0&0*&!R:7])-[O&D1&v2&H1&0*&!R:8]>>[C&D3&v4&H0&0*&!R&z2:5]=[C&D3&v4&H0&0*&!R&z2:6](-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:7].[C&D3&v4&H1&0*&!R&z1:1]-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:3],[377],[1]
496,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:4]-[O&D1&v2&H1&0*&!R:5].[C&D2&v4&H1&0*&!R&z2:6]-[O&D1&v2&H1&0*&!R:7].[N&D2&v3&H1&0*&!R:8]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[N&D3&v3&H0&0*&!R:8]-[C&D2&v4&H1&0*&!R&z2:6].[P&D4&v5&H0&0*&!R:4](-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:5],[385],[1]
497,[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[N&D3&v3&H0&0*&!R:4]-[C&D2&v4&H1&0*&!R&z2:5].[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:6]-[O&D1&v2&H1&0*&!R:8].[C&D2&v4&H1&0*&!R&z2:5]-[O&D1&v2&H1&0*&!R:7].[N&D2&v3&H1&0*&!R:4],[385],[1]
498,[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D3&v4&H1&0*&!R&z1:3]-[C&D3&v4&H0&0*&!R&z2:4](=[O&D1&v2&H0&0*&!R:5])-[O&D1&v2&H1&0*&!R:6]>>[O&D0&v2&H2&0*&!R:2].[O&D1&v2&H0&0*&!R:5]=[C&D3&v4&H0&0*&!R&z2:4](-[O&D1&v2&H1&0*&!R:6])-[C&D3&v4&H0&0*&!R&z1:3]=[C&D2&v4&H1&0*&!R&z0:1],[451],[2]
499,[O&D0&v2&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D3&v4&H0&0*&!R&z2:3](-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H0&0*&!R&z1:5]=[C&D2&v4&H1&0*&!R&z0:6]>>[C&D3&v4&H1&0*&!R&z1:6](-[O&D1&v2&H1&0*&!R:1])-[C&D3&v4&H1&0*&!R&z1:5]-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:4],[451],[2]
500,[C&D3&v4&H1&0*&!R&z0:1](-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H1&0*&!R&z1:5]-[N&D1&v3&H2&0*&!R:6]>>[C&D3&v4&H0&0*&!R&z0:1](=[C&D2&v4&H1&0*&!R&z0:5])-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[N&D0&v3&H3&0*&!R:6],[468],[2]
501,[C&D3&v4&H0&0*&!R&z0:1](=[C&D2&v4&H1&0*&!R&z0:2])-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:5].[N&D0&v3&H3&0*&!R:6]>>[C&D3&v4&H1&0*&!R&z0:1](-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:5])-[C&D3&v4&H1&0*&!R&z1:2]-[N&D1&v3&H2&0*&!R:6],[468],[2]
