id,smarts,levin_id
6530,[O;H0;D1;+0]=[CH;D2;+0:1]-[c:2]>>O-C(=O)-C(=O)C=[CH;D2;+0:1][c:2],719f32b482b6c35320e170f103a0ba01
6531,[O;H0;D1;+0]=[CH;D2;+0:1]-[c:2]>>O-C(=O)-C(=O)C=[CH;D2;+0:1][c:2],b3438e5e22de54ea7f51419394f07777
6532,[O;H0;D1;+0]=[C;H0;D3;+0:1](-[O;H1;D1;+0])-[c:2]>>O-C(=O)-C(=O)C=[CH;D2;+0:1][c:2],6c4f624b05366eae2ce9ba5d3368d86d
6533,[O;H0;D1;+0]=[C;H0;D3;+0:1](-[O;H1;D1;+0])-[c:2]>>O-C(=O)-C(=O)C=[CH;D2;+0:1][c:2],e1a3ef05e05b71c45e591dcd9c99d2a0
6534,[C;D1;H3:4]-[CH;D3;+0:3](-[CH;D2;+0:5]=[O;H0;D1;+0:6])-[C;H0;D3;+0:1](-[O;D1;H1:2])=[O;H0;D1;+0]>>O-C(=O)-C(=O)-C=[C;H0;D3;+0:1](-[O;D1;H1:2])-[C;H0;D3;+0:3](-[C;D1;H3:4])=[CH;D2;+0:5]-[OH;D1;+0:6],1efa2b04807cfb5f8e42451f21690d98
6535,[C:2]-[SH;D1;+0:1]>>N-[CH](-C-[S;H0;D2;+0:1]-[C:2])-C(-O)=O,ed88b5b292f7938097f9f8926c2f5314
6536,[ClH;D0;+0:1]>>C-C(-O)(-[Cl;H0;D1;+0:1])-C(-O)=O,bb653563e82d2293ef9531be74c8996e
6537,[C:6]-[O;H0;D2;+0:7]-[CH;D3;+0:1](-[O;D1;H1:2])-[C:3]-[C:4]-[OH;D1;+0:5]>>O-C(=O)-C1(-O)-C-[CH;D3;+0:1](-[O;D1;H1:2])-[C:3]-[C:4]-[O;H0;D2;+0:5]-1.[C:6]-[OH;D1;+0:7],aeb2c79f641739e01c17aa553f6c690b
6538,[c:2]:[cH;D2;+0:1]:[c:3]>>N-[CH](-C-[c;H0;D3;+0:1](:[c:2]):[c:3])-C(-O)=O,c9390d343ad7d160f71bd9e1f0f3068f
6539,[ClH;D0;+0:1]>>N-[CH](-C-[Cl;H0;D1;+0:1])-C(-O)=O,7ac1f23aaea13e78f0988c7bf6ec1409
6540,[C:2]-[CH;D2;+0:1]=[O;H0;D1;+0:3]>>O-C(=O)-C(=O)-C-[CH;D3;+0:1](-[C:2])-[OH;D1;+0:3],b979b8ac23978ae7a4a1a3dbc5ec85e9
6541,[C:2]-[CH;D2;+0:1]=[O;H0;D1;+0:3]>>O-C(=O)-C(=O)-C-[CH;D3;+0:1](-[C:2])-[OH;D1;+0:3],042a49b12bd06e66693676b85c0bdb08
6542,[O;D1;H0:6]=[C:5](-[O;D1;H1:7])-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:1]-[O;D1;H1:2]>>O-C(=O)-C(=O)-C-[CH;D3;+0:1](-[O;D1;H1:2])-[CH;D3;+0:3](-[OH;D1;+0:4])-[C:5](=[O;D1;H0:6])-[O;D1;H1:7],1a6183bf437bd537b60f8a1a4c1e436a
6543,[C:2]-[NH2;D1;+0:1]>>O-C(=O)-C-C-[NH;D2;+0:1]-[C:2],fb574e642b061b24cc468031e030ead8
6544,[O;D1;H0:4]=[C:3](-[O;D1;H1:5])-[CH;D2;+0:1]=[O;D1;H0:2]>>O-C(-C-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3](=[O;D1;H0:4])-[O;D1;H1:5])-C(-O)=O,3f860e47a047bb23440169f90632a1af
6545,[C;D1;H3:2]-[CH2;D2;+0:1]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5]>>C-[C](-O)(-C(-O)=O)-[CH;D3;+0:1](-[C;D1;H3:2])-[C:3](=[O;D1;H0:4])-[O;D1;H1:5],8d9412beda0cd799059f1ed2a3f0fe98
6546,[N;H2;D1;+0]-[CH2;D2;+0:1]-[C:2](=[O;D1;H0:3])-[O;D1;H1:4]>>O=[CH;D2;+0:1]-[C:2](=[O;D1;H0:3])-[O;D1;H1:4],350ac6c71d19363c0d2a770f9fea9a15
6547,[O;D1;H0:5]=[C:6]-[C:7]-[O;H0;D2;+0:8]-[P;H0;D4;+0:1](=[O;D1;H0:2])(-[O;D1;H1:3])-[O;D1;H1:4]>>C=C(-O-[P;H0;D4;+0:1](=[O;D1;H0:2])(-[O;D1;H1:3])-[O;D1;H1:4])-C(-O)=O.[O;D1;H0:5]=[C:6]-[C:7]-[OH;D1;+0:8],c44d70b80b19415de42c68dd8dd9a4fc
6548,[O;D1;H0:10]=[C:9]1-[#7:8]-[C:6](-[SH;D1;+0:7])-[C:4](=[O;D1;H0:5])-[#7:3]-[C:2]-1-[SH;D1;+0:1]>>N-[CH](-C-[S;H0;D2;+0:1]-[C:2]1-[#7:3]-[C:4](=[O;D1;H0:5])-[C:6](-[S;H0;D2;+0:7]-C-[CH](-N)-C(-O)=O)-[#7:8]-[C:9]-1=[O;D1;H0:10])-C(-O)=O,6d290e68388c04dc588c63453db03e9e
6549,[#7;a:3]:[c:2](-[SH;D1;+0:1]):[c:4]:[#7;a:5]>>N-[CH](-C-[S;H0;D3;+0:1](=O)-[c:2](:[#7;a:3]):[c:4]:[#7;a:5])-C(-O)=O,ee77d7c034080965b29a50e3e129ab86
6550,[C:5][C:4](-[C;D1;H3:6])=[C:3][C;H0;D3;+0:1](=[O;D1;H0:2])-[O;H1;D1;+0]>>O-C(=O)-C(=O)-C-[C;H0;D3;+0:1](=[O;D1;H0:2])[C:3]=[C:4]([C:5])-[C;D1;H3:6],f3cd61cf9fb29f0e082beb13b621f55f
6551,[C:6][C:5]=[C:3]([C;D1;H3:4])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[O;H1;D1;+0]>>O-C(=O)-C(=O)-C-[C;H0;D3;+0:1](=[O;D1;H0:2])[C:3](-[C;D1;H3:4])=[C:5][C:6],12802a449e83e66bf6ca07f0c82d77f1
6552,[O;D1;H1:1]-[C;H0;D3;+0:2](=[O;H0;D1;+0:6])-[c:3]:[cH;D2;+0:4]:[cH;D2;+0:5]:[c:7]>>[O;D1;H1:1]-[c;H0;D3;+0:2]1:[c:3]:[c;H0;D3;+0:4](:[c;H0;D3;+0:5](-[OH;D1;+0:6]):[c:7]):c:c:c:1,a153312cd13890e6c7b6c09317afed4d
6553,[O;D1;H0:2]=[C;H0;D3;+0:1](-[O;H1;D1;+0])[C:3]=[C:4][c:5]>>O-C(=O)C(-O)=C[C;H0;D3;+0:1](=[O;D1;H0:2])[C:3]=[C:4][c:5],139c674258d09848f1613100b710230f
6554,[#7;a:3]:[c:2]-[SH;D1;+0:1]>>N-[CH](-C-[S;H0;D2;+0:1]-[c:2]:[#7;a:3])-C(-O)=O,4d69634337840be85c7ef0f43f715167
6555,[O;D1;H1:2]-[N;H0;D2;+0:1]=[O;H0;D1;+0]>>CC(=[N;H0;D2;+0:1][O;D1;H1:2])-C(-O)=O,3b8db0ac7623a60be047dd9ab236fdfe
6556,[O;D1;H0:5]=[C:4]-[C:3]-[C;H0;D3;+0:1](-[O;D1;H1:2])=[O;H0;D1;+0]>>O-C(=O)-C(=O)C=[C;H0;D3;+0:1]([O;D1;H1:2])-[C:3]-[C:4]=[O;D1;H0:5],9161dd76bedb1d2021bf4601942701ed
6557,[C:2]-[CH;D3;+0:1](-[N;H2;D1;+0])-[C:3](=[O;D1;H0:4])-[O;D1;H1:5]>>O=[C;H0;D3;+0:1](-[C:2])-[C:3](=[O;D1;H0:4])-[O;D1;H1:5],98bf6e6724b6d1b068b53ce11aabd7b0
6558,[SH2;D0;+0:1]>>O-C(=O)-C(=O)-C-[SH;D1;+0:1],d1dcacb641d57814fd749c3dcb05cff0
6559,[#7:3]=[C:2][SH;D1;+0:1]>>N-[CH](-C-[S;H0;D2;+0:1][C:2]=[#7:3])-C(-O)=O,79c644351994f0f29c8493e388c5119d
6560,[#7:3]=[C:2][SH;D1;+0:1]>>N-C(-C-[S;H0;D2;+0:1][C:2]=[#7:3])-C(-O)=O,60c6cd2181f8b0752db75082835adecf
6561,[C;D1;H2:5]=[C:4]-[C:3]-[S+;H0;D3:1](-[O-;H0;D1:2])-[S;H0;D2;+0]-[C;H2;D2;+0]-[C;H1;D2;+0]=[C;H2;D1;+0]>>N-[CH](-C-[S;H0;D3;+0:1](=[O;H0;D1;+0:2])-[C:3]-[C:4]=[C;D1;H2:5])-C(-O)=O,059f0b83f957c4eb8eb55c94bc6db3b4
6562,[c:2]:[nH;D2;+0:1]:[c:3]>>N-[CH](-C-[n;H0;D3;+0:1](:[c:2]):[c:3])-C(-O)=O,5749e2e96abdabc93ef5f31d5887cd4e
6563,[CH3;D1;+0:1]-[C:2]=[O;D1;H0:3]>>C-C(-O)(-[CH2;D2;+0:1]-[C:2]=[O;D1;H0:3])-C(-O)=O,919f510294dafd3117fb3fdea266db82
6564,[O;H0;D1;+0]=[CH;D2;+0:1]-[c:2]>>O-C(=O)-C(=O)-C=[CH;D2;+0:1]-[c:2],370cfac51bf9b774eab321be0cdf02ee
6565,[O;D1;H0:2]=[S;H0;D3;+0:1](-[O;D1;H1:3])-[OH;D1;+0:4]>>O-C(-C-[S;H0;D4;+0:1](=[O;D1;H0:2])(-[O;D1;H1:3])=[O;H0;D1;+0:4])-C(-O)=O,c1c80b991d0642c526999eb79ce7f8b5
6566,[C;D1;H3:4]-[CH;D3;+0:3](-[O;D1;H1:5])-[CH;D2;+0:1]=[O;H0;D1;+0:2]>>O-C(=O)-C(=O)-C-[CH;D3;+0:1](-[OH;D1;+0:2])-[CH;D3;+0:3](-[C;D1;H3:4])-[O;D1;H1:5],d3508377f83bd54f42b5bd02c4819f20
6567,[OH;D1;+0:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[cH;D2;+0:4]:[c;H0;D3;+0:5](-[NH;D2;+0:6]-[c:7]):[cH;D2;+0:8]:[cH;D2;+0:9]:1>>[O;H0;D1;+0:1]=[C;H0;D3;+0:2]1-[CH;D2;+0:3]=[CH;D2;+0:4]-[C;H0;D3;+0:5](=[N;H0;D2;+0:6]-[c:7])-[CH;D2;+0:8]=[CH;D2;+0:9]-1,320fcbae53675ab0aa6ecb1ac740ed77
6568,[C;D1;H2:5]=[C:4]-[C:3]-[S;H0;D3;+0:1](=[S;H0;D1;+0])-[O;H0;D2;+0:2]-[C;H2;D2;+0]-[C;H1;D2;+0]=[C;H2;D1;+0]>>N-C(-C-[S+;H0;D3:1](-[O-;H0;D1:2])-[C:3]-[C:4]=[C;D1;H2:5])-C(-O)=O,3fa1655ce6ec6ebe1c8635662d0b618f
6569,[C:3]-[CH;D3;+0:2](-[NH2;D1;+0:1])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>C-C(-[NH;D2;+0:1]-[CH;D3;+0:2](-[C:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6])-C(-O)=O,85404844ed075048872304e4f38a18c3
6570,[O;D1;H0:8]=[C:7](-[O;D1;H1:9])-[C;H0;D3;+0:1](=[O;H0;D1;+0:2])-[C:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>O-C(=O)-C(=O)-C-[C;H0;D4;+0:1](-[OH;D1;+0:2])(-[C:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6])-[C:7](=[O;D1;H0:8])-[O;D1;H1:9],173e61fb22ab3eb3721c06dfbc189a1a
6571,[C:2]-[S;H0;D2;+0:1]-[OH;D1;+0:3]>>N-[CH](-C-[S;H0;D3;+0:1](-[C:2])=[O;H0;D1;+0:3])-C(-O)=O,c81e2d94162a65a39451b5f8990f20d8
6572,[C;D1;H3:2]-[S;H0;D2;+0:1]-[OH;D1;+0:3]>>N-[CH](-C-[S;H0;D3;+0:1](-[C;D1;H3:2])=[O;H0;D1;+0:3])-C(-O)=O,d981539aaefb721b044914cedc161ad0
6573,[O;D1;H1:3]-[#16:2]-[OH;D1;+0:1]>>N-[CH](-C-[O;H0;D2;+0:1]-[#16:2]-[O;D1;H1:3])-C(-O)=O,0653455ac281709b664d6b623683c7dd
6574,[C;D1;H3:2]-[CH;D2;+0:1]=[O;H0;D1;+0:3]>>O-C(=O)-C(=O)-C-[CH;D3;+0:1](-[C;D1;H3:2])-[OH;D1;+0:3],c3a5dc69697e6b0302c2464bb4097ee2
6575,[O;D1;H0:2]=[S;H0;D3;+0:1](-[O;D1;H1:3])-[OH;D1;+0:4]>>O-C(=O)-[CH](-O)-C-[S;H0;D4;+0:1](=[O;D1;H0:2])(-[O;D1;H1:3])=[O;H0;D1;+0:4],b9dbd12d37ba1749de56a2320d583c71
6576,[O;D1;H0:2]=[S;H0;D3;+0:1](-[O;D1;H1:3])-[OH;D1;+0:4]>>N-[CH](-C-[S;H0;D4;+0:1](=[O;D1;H0:2])(-[O;D1;H1:3])=[O;H0;D1;+0:4])-C(-O)=O,0548e0caad7b06ee5178106e875d7f83
6577,[O;D1;H0:9]=[C:8]-[C;H0;D3;+0:7]1=[CH;D2;+0:10]-[CH;D2;+0:11]=[CH;D2;+0:1]-[C:2]-[C:3]-1-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>C=C(-O-[CH;D3;+0:1]1-[C:2]-[C:3](-[C:4](=[O;D1;H0:5])-[O;D1;H1:6])-[CH;D3;+0:7](-[C:8]=[O;D1;H0:9])-[CH;D2;+0:10]=[CH;D2;+0:11]-1)-C(-O)=O,d89faaea257a9badff75fc6aca9b3ae4
6578,[O;D1;H0:8]=[C:7](-[O;D1;H1:9])-[C;H0;D3;+0:1](=[O;H0;D1;+0:2])-[C:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>O-C(=O)-C(=O)-C-[C;H0;D4;+0:1](-[OH;D1;+0:2])(-[C:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6])-[C:7](=[O;D1;H0:8])-[O;D1;H1:9],3e20642cc252650e43eeb5a0d1a05dfa
6579,[C:5][C:4]=[C:3][C;H0;D3;+0:1](=[O;D1;H0:2])-[O;H1;D1;+0]>>O-C(=O)-C(=O)-C-[C;H0;D3;+0:1](=[O;D1;H0:2])[C:3]=[C:4][C:5],fef5290654b88cd3786aabf6bda4c7eb
6580,[O;D1;H0:4]=[C:3](-[O;D1;H1:5])-[CH;D2;+0:1]=[O;D1;H0:2]>>O-C(=O)-[CH](-O)-C-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3](=[O;D1;H0:4])-[O;D1;H1:5],0504073b0817153a183fa41cb39b16ad
6581,[C:2]-[CH;D2;+0:1]=[O;H0;D1;+0:3]>>O-C(=O)-C(=O)-C-[CH;D3;+0:1](-[C:2])-[OH;D1;+0:3],58462fccacbcd9216dd4c97f9264d1db
6582,[S-2;H0;D0:1]>>N-[CH](-C-[SH;D1;+0:1])-C(-O)=O,9a7ffe3cb61d018bc4fef70a3fabefd8
6583,[#8;a:3]:[c:2]-[CH2;D2;+0:1]-[N;H2;D1;+0]>>O=[CH;D2;+0:1]-[c:2]:[#8;a:3],0de7a2398136d251e638b088b1142a1e
6584,[C:5][C:4]=[C:3][C;H0;D3;+0:1](=[O;D1;H0:2])-[O;H1;D1;+0]>>O-C(=O)-C(=O)-C-[C;H0;D3;+0:1](=[O;D1;H0:2])[C:3]=[C:4][C:5],0b4e00f5d3062c5cc7e955c3567bd372
6585,[#16:2]-[SH;D1;+0:1]>>N-[CH](-C-[S;H0;D2;+0:1]-[#16:2])-C(-O)=O,fd8654b733812300ad3ea17bd1cef4d9
6586,[#7;a:3]:[c:2](:[#7;a:4])-[SH;D1;+0:1]>>N-[CH](-C-[S;H0;D3;+0:1](=O)-[c:2](:[#7;a:3]):[#7;a:4])-C(-O)=O,5fe42d5d9c819eeea625a3651a3bbba5
6587,[#7;a:4]:[c:3](:[#7;a:5])-[S;H0;D2;+0:1]-[OH;D1;+0:2]>>N-[CH](-C-[S;H0;D3;+0:1](=[O;H0;D1;+0:2])-[c:3](:[#7;a:4]):[#7;a:5])-C(-O)=O,8e312b14312b2af73c9c52adcd949030
6588,[NH2;D1;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5].[c:6]1:[c:7]:[n;H0;D2;+0:8]:[c:9]:[nH;D2;+0:10]:1>>C-C(-[NH;D2;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5])-C(-O)=O.[c:6]1:[c:7]:[nH;D2;+0:8]:[c:9]:[n;H0;D2;+0:10]:1,58dc96627182d7b15dfb3cd9f0f5a01e
6589,[O;D1;H0:6]=[C:5](-[O;D1;H1:7])-[CH;D3;+0:3](-[O;D1;H1:4])-[CH;D2;+0:1]=[O;H0;D1;+0:2]>>O-C(=O)-C(=O)-C-[CH;D3;+0:1](-[OH;D1;+0:2])-[CH;D3;+0:3](-[O;D1;H1:4])-[C:5](=[O;D1;H0:6])-[O;D1;H1:7],9162d82ffd08302cedcbece2eae633b8
6590,[C:2]-[SH;D1;+0:1]>>N-[CH](-C-[S;H0;D2;+0:1]-[C:2])-C(-O)=O,90c443bef294ecdf1c2954f25a92682c
6591,[C:2]-[SH;D1;+0:1]>>N-C(-C-[S;H0;D2;+0:1]-[C:2])-C(-O)=O,6b871a9fc940ea7bec8275d0af6cc084
6592,[#16;a:2]:[cH;D2;+0:1]:[#7;a;+:3]>>C-C(-O)-[c;H0;D3;+0:1](:[#16;a:2]):[#7;a;+:3],cb8759aff8c32de6e161d35c263eeeb4
6593,[C:2]-[CH;D2;+0:1]=[O;H0;D1;+0:3]>>O-C(=O)C(-O)=C[CH;D3;+0:1](-[C:2])-[OH;D1;+0:3],3c01d55e9c96a38a8bcedc97995042ff
6594,[O;D1;H0:2]=[C;H0;D3;+0:1](-[O;H1;D1;+0])-[c:3]>>C-C(=O)-[C;H0;D3;+0:1](=[O;D1;H0:2])-[c:3],2d7bf9a0a0ad2ee7875b4758f2a454e3
6595,[O;H0;D1;+0]=[CH;D2;+0:1]-[CH;D3;+0:2](-[O;H1;D1;+0])-[CH2;D2;+0:3]-[O;H0;D2;+0]-[P;H0;D4;+0](=[O;H0;D1;+0])(-[O;H1;D1;+0])-[O;H1;D1;+0]>>O-C-C-c1:s:[cH;D2;+0:1]:n:[c;H0;D3;+0:2]:1-[CH3;D1;+0:3],e1d574b4b4a6d7d7462af64745e05914
6596,[NH2;D1;+0:1]-[#7:2]-[C:3]=[O;D1;H0:4]>>C-C(=[N;H0;D2;+0:1]-[#7:2]-[C:3]=[O;D1;H0:4])-C(-O)=O,e6085565fadbcd46dbf6021817bd13de
6597,[C:4]=[C:3]-[C:2]-[OH;D1;+0:1]>>C-C(=O)-[O;H0;D2;+0:1]-[C:2]-[C:3]=[C:4],bb0e14f05e3bcbb8af0ecdf535a6c893
6598,[C:2]-[NH2;D1;+0:1]>>C-C(=O)-[NH;D2;+0:1]-[C:2],d894f7b7841da60b74742d99a5a5bb35
6599,[C:3]-[CH;D3;+0:2](-[NH2;D1;+0:1])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>C-C(=O)-[NH;D2;+0:1]-[CH;D3;+0:2](-[C:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6],e0b52a0bfd1562f6d2f7a9879e91dee4
6600,[O;D1;H0:4]=[C:3](-[O;D1;H1:5])-[C:2]-[CH2;D2;+0:1]-[CH;D2;+0:6]=[O;D1;H0:7]>>C-C(=O)-NC=[C;H0;D3;+0:1]([C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5])-[C;H0;D3;+0:6](-O)=[O;D1;H0:7],98ed5f7bee9ec89026368c28ea67b88c
6601,[O;D1;H0:4]=[C:3](-[O;D1;H1:5])-[C;H0;D3;+0:1](=[O;D1;H0:2])-[O;H1;D1;+0]>>O-C(=O)-C-[C;H0;D3;+0:1](=[O;D1;H0:2])-[C:3](=[O;D1;H0:4])-[O;D1;H1:5],ceb5bc2b7b536ff1ae89d2a1d5d354e1
6602,[#7;a:6]:[c:7]:[n;H0;D3;+0:8](:[c:9])-[CH2;D2;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5]>>C-C(=O)-O-[CH2;D2;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5].[#7;a:6]:[c:7]:[nH;D2;+0:8]:[c:9],e9cad0a0ca4fa5689e073955d2cddb10
6603,[C;D1;H3:2]-[C;H0;D4;+0:1](-[O;D1;H1:3])(-[CH2;D2;+0:7]-[C:8]=[O;D1;H0:9])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>O-C(=O)-C-[C;H0;D4;+0:1](-[C;D1;H3:2])(-[O;D1;H1:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6].[CH3;D1;+0:7]-[C:8]=[O;D1;H0:9],17dd7a9e452a0c6990f9597ca731b046
6604,[N;D1;H2:2]-[NH2;D1;+0:1]>>C-C(=O)-[NH;D2;+0:1]-[N;D1;H2:2],7bc3001561ff7f48909a62eaeffb8024
6605,[O;D1;H0:4]=[C:3](-[O;D1;H1:5])-[C:2]-[CH2;D2;+0:1]-[SeH;D1;+0]>>C-C(=O)-O-[CH2;D2;+0:1]-[C:2]-[C:3](=[O;D1;H0:4])-[O;D1;H1:5],34c837e54018c908c8868b427f284812
6606,[C:3]-[S;H0;D2;+0:4]-[CH2;D2;+0:1]-[C:2]>>C-C(=O)-O-[CH2;D2;+0:1]-[C:2].[C:3]-[SH;D1;+0:4],b4fd7610b4253731e6140535e4d8843f
6607,[C;H2;D1;+0]=[CH;D2;+0:1]-[C:2]=[O;D1;H0:3]>>[CH3;D1;+0:1]-[C:2]=[O;D1;H0:3],f76e388f7402c63ac973e51cb1fe6f81
6608,[CH2;D1;+0:1]=[CH;D2;+0:2]-[CH2;D2;+0:3]-[c:4]>>C-C(=O)-O-[CH2;D2;+0:1]-[CH;D2;+0:2]=[CH;D2;+0:3]-[c:4],b96556430eb63abf95672b6e34bada52
6609,[C;D1;H3:2]-[C;H0;D4;+0:1](-[O;D1;H1:3])(-[CH2;D2;+0:7]-[C:8]=[O;D1;H0:9])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>O-C(=O)-C-[C;H0;D4;+0:1](-[C;D1;H3:2])(-[O;D1;H1:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6].[CH3;D1;+0:7]-[C:8]=[O;D1;H0:9],a5c9b3ad54590422a86b5d6b1cf514cc
6610,[C;D1;H3:5]-[C:4](=[O;D1;H0:6])-[C:3]-[CH;D3;+0:1](-[O;D1;H1:2])-[CH2;D2;+0:7]-[C:8]=[O;D1;H0:9]>>O-C(=O)-C-[CH;D3;+0:1](-[O;D1;H1:2])-[C:3]-[C:4](-[C;D1;H3:5])=[O;D1;H0:6].[CH3;D1;+0:7]-[C:8]=[O;D1;H0:9],bafa90c783236076787e837fab34f901
6611,[#7:4]-[C:3](=[O;D1;H0:5])-[C:2]-[NH2;D1;+0:1]>>C-C(=O)-[NH;D2;+0:1]-[C:2]-[C:3](-[#7:4])=[O;D1;H0:5],388ad5abaf44caf5eaa7f2822e863ae4
6612,[#8:11]-[C;H0;D3;+0:10]1=[CH;D2;+0:1]-[C:2]=[C:3]-[C;H0;D4;+0:4]2(-[C:5])-[c:6]:[c:7]-[O;H0;D2;+0:8]-[CH;D3;+0:9]-1-2>>C-C(=O)-O-[CH;D3;+0:1]1-[C:2]=[C:3]-[C;H0;D4;+0:4](-[C:5])(-[c:6]:[c:7]-[OH;D1;+0:8])-[CH;D2;+0:9]=[C;H0;D3;+0:10]-1-[#8:11],5bc8d3e0b3f012e95f2c51f271e36ced
6613,[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[c:4]:[nH;D2;+0:5]:[c:6]1:[c;H0;D3;+0:7](:[c:8]-[C:9](=[O;D1;H0:10])-[O;D1;H1:11]):[c;H0;D3;+0:12](:[n;H0;D2;+0:13]:[c:14]-[C:15](=[O;D1;H0:16])-[O;D1;H1:17]):[c:18]:[c;H0;D3;+0:19](-[OH;D1;+0:20]):[c;H0;D3;+0:21]:1-[OH;D1;+0:22]>>[O;D1;H0:1]=[C:2](-[O;D1;H1:3])-[c:4]:[n;H0;D2;+0:5]:[c:6]1:[c;H0;D3;+0:7](:[c:8]-[C:9](=[O;D1;H0:10])-[O;D1;H1:11])-[c;H0;D3;+0:12](:[nH;D2;+0:13]:[c:14]-[C:15](=[O;D1;H0:16])-[O;D1;H1:17]):[c:18]-[C;H0;D3;+0:19](=[O;H0;D1;+0:20])-[C;H0;D3;+0:21]-1=[O;H0;D1;+0:22],e9189000b2a793c04eb61092d22c6811
6614,[O;D1;H0:9]=[C:8]-[CH;D3;+0:7](-[OH;D1;+0:3])-[CH2;D2;+0:1]-[CH2;D2;+0:2]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6]>>O-C(=O)-C-[CH2;D2;+0:1]-[CH;D3;+0:2](-[OH;D1;+0:3])-[C:4](=[O;D1;H0:5])-[O;D1;H1:6].[CH3;D1;+0:7]-[C:8]=[O;D1;H0:9],8ef9fe43bff070c57c8ecd093a989c04
6615,[C:3]-[Se;H0;D2;+0:4]-[CH2;D2;+0:1]-[C:2]>>C-C(=O)-O-[CH2;D2;+0:1]-[C:2].[C:3]-[SeH;D1;+0:4],cd75ccc7b766a05098b07dfa476bbb41
6616,[C;D1;H2:2]=[C;H0;D3;+0:1](-[CH2;D2;+0:6]-[C:7]=[O;D1;H0:8])-[C:3](=[O;D1;H0:4])-[O;D1;H1:5]>>O-C(=O)-C-[C;H0;D3;+0:1](=[C;D1;H2:2])-[C:3](=[O;D1;H0:4])-[O;D1;H1:5].[CH3;D1;+0:6]-[C:7]=[O;D1;H0:8],96f90feefef32c10102ba737ab0773a1
6617,[#8:5]-[C:6](=[O;D1;H0:7])-[C:8](=[C:9])-[O;H0;D2;+0:10]-[P;H0;D4;+0:1](=[O;D1;H0:2])(-[O;D1;H1:3])-[O;D1;H1:4]>>C-C(=O)-O-[P;H0;D4;+0:1](=[O;D1;H0:2])(-[O;D1;H1:3])-[O;D1;H1:4].[#8:5]-[C:6](=[O;D1;H0:7])-[C:8](=[C:9])-[OH;D1;+0:10],8d62165999716c5c8ef3ffc79a3f8e8b
6618,[CH3;D1;+0:1]-[C:2]=[O;D1;H0:3]>>C-C(=O)-[CH2;D2;+0:1]-[C:2]=[O;D1;H0:3],cdd1ee3c7049bbf0aa9b0d95809dfeb9
6619,[O;D1;H1:2]-[As;H0;D3;+0:1](-[O;D1;H1:3])-[OH;D1;+0:4]>>O-C(=O)-C-[As;H0;D4;+0:1](-[O;D1;H1:2])(-[O;D1;H1:3])=[O;H0;D1;+0:4],92814a168dde65fe0dda9708e31d7df7
6620,[O;H0;D1;+0:2]=[CH;D2;+0:1]-[c:3]>>O-C(=O)-C-[CH;D3;+0:1](-[OH;D1;+0:2])-[c:3],b5ffa974a3259dda8e3b0ef813674517
6621,[C:1]-[O;H0;D2;+0]-[CH;D3;+0:3](-[OH;D1;+0:2])-[c:4]>>C-C(=O)-O-[C:1].[O;H0;D1;+0:2]=[CH;D2;+0:3]-[c:4],492e1980d5ceba46e8af5bdcbc51884a
6622,[O;D1;H0:5]=[C:4](-[O;D1;H1:6])-[C:3]-[C;H0;D3;+0:1](=[O;H0;D1;+0:2])-[C:7](=[O;D1;H0:8])-[O;D1;H1:9]>>O-C(=O)-C-[C;H0;D4;+0:1](-[OH;D1;+0:2])(-[C:3]-[C:4](=[O;D1;H0:5])-[O;D1;H1:6])-[C:7](=[O;D1;H0:8])-[O;D1;H1:9],e30efc8550c8fc02420bea98806921f6
