id,smarts,entry_id,mechanism_id
135,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:6]=[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:10]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:8])(-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:6].[O&D0&v2&H2&+0&!R:10],[178],[2]
136,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:6](=[O&D1&v2&H0&+0&!R:7])-[O&D1&v2&H1&+0&!R:8].[O&D0&v2&H2&+0&!R:9]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:7]=[P&D4&v5&H0&+0&!R:6](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9],[179],[1]
137,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D1&v2&H1&+0&!R:5].[O&D1&v2&H0&+0&!R:6]=[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4]~[O&D2&v2&H0&+0&!R:5]-[P&D4&v5&H0&+0&!R:7](=[O&D1&v2&H0&+0&!R:6])-[O&D1&v2&H1&+0&!R:8].[O&D0&v2&H2&+0&!R:9],[179],[1]
138,[C&D3&v4&H0&+0&!R&z1:1](=[O&D1&v2&H0&+0&!R:2])-[C&D2&v4&H2&+0&!R&z0:3].[O&D0&v2&H2&+0&!R:4]>>[C&D1&v4&H3&+0&!R&z0:3].[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:4],[180],[1]
139,[C&D1&v4&H3&+0&!R&z0:1].[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[O&D1&v2&H1&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z1:2](=[O&D1&v2&H0&+0&!R:3])-[C&D2&v4&H2&+0&!R&z0:1].[O&D0&v2&H2&+0&!R:4],[180],[1]
140,[C&D4&v4&H0&+0&!R&z1:1](-[O&D1&v2&H1&+0&!R:2])-[C&D3&v4&H1&+0&!R&z0:3]-[C&D3&v4&H0&+0&!R&z2:4]=[O&D1&v2&H0&+0&!R:5]>>[C&D3&v4&H0&+0&!R&z1:1]=[O&D1&v2&H0&+0&!R:2].[O&D1&v2&H0&+0&!R:5]=[C&D3&v4&H0&+0&!R&z2:4]-[C&D2&v4&H2&+0&!R&z0:3],"[182, 182, 182, 182]","[1, 2, 3, 4]"
141,[C&D3&v4&H0&+0&!R&z1:1]=[O&D1&v2&H0&+0&!R:2].[O&D1&v2&H0&+0&!R:3]=[C&D3&v4&H0&+0&!R&z2:4]-[C&D2&v4&H2&+0&!R&z0:5]>>[C&D4&v4&H0&+0&!R&z1:1](-[O&D1&v2&H1&+0&!R:2])-[C&D3&v4&H1&+0&!R&z0:5]-[C&D3&v4&H0&+0&!R&z2:4]=[O&D1&v2&H0&+0&!R:3],"[182, 182, 182, 182]","[1, 2, 3, 4]"
142,[N&D1&v3&H2&+0&!R:1]-[C&D3&v4&H1&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:3]-[O&D1&v2&H1&+0&!R:4]>>[C&D1&v4&H3&+0&!R&z0:3]-[C&D3&v4&H0&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:4].[N&D0&v3&H3&+0&!R:1],[186],[1]
143,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:3].[N&D0&v3&H3&+0&!R:4]>>[N&D1&v3&H2&+0&!R:4]-[C&D3&v4&H1&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:1]-[O&D1&v2&H1&+0&!R:3],[186],[1]
144,[C&D1&v4&H2&+0&!R&z0:1]=[C&D3&v4&H0&+0&!R&z0:2]-[C&D2&v4&H2&+0&!R&z0:3]~[*:4]~[*:5]~[*:6](~[O&D1&v2&H1&+0&!R:7])~[*:8]~[*:9]~[O&D1&v2&H1&+0&!R:10]>>[C&D3&v4&H0&+0&!R&z0:2](-[C&D1&v4&H3&+0&!R&z0:1])=[C&D2&v4&H1&+0&!R&z0:3]~[*:4]~[*:5]~[*:6](~[O&D1&v2&H1&+0&!R:7])~[*:8]~[*:9]~[O&D1&v2&H1&+0&!R:10],[190],[1]
145,[C&D3&v4&H0&+0&!R&z0:1](-[C&D1&v4&H3&+0&!R&z0:2])=[C&D2&v4&H1&+0&!R&z0:3]~[*:4]~[*:5]~[*:6](~[O&D1&v2&H1&+0&!R:7])~[*:8]~[*:9]~[O&D1&v2&H1&+0&!R:10]>>[C&D1&v4&H2&+0&!R&z0:2]=[C&D3&v4&H0&+0&!R&z0:1]-[C&D2&v4&H2&+0&!R&z0:3]~[*:4]~[*:5]~[*:6](~[O&D1&v2&H1&+0&!R:7])~[*:8]~[*:9]~[O&D1&v2&H1&+0&!R:10],[190],[1]
146,[C&D3&v4&H1&+0&R&z1:1]-[O&D2&v2&H0&+0&R:2]-[O&D2&v2&H0&+0&R:3]>>([C&D3&v4&H0&+0&R&z1:1]=[O&D1&v2&H0&+0&!R:2].[O&D1&v2&H1&+0&!R:3]),"[192, 192]","[2, 1]"
147,([C&D3&v4&H0&+0&R&z1:1]=[O&D1&v2&H0&+0&!R:2].[O&D1&v2&H1&+0&!R:3])>>[C&D3&v4&H1&+0&R&z1:1]-[O&D2&v2&H0&+0&R:2]-[O&D2&v2&H0&+0&R:3],"[192, 192]","[2, 1]"
148,[C&D3&v4&H0&+0&!R&z3:1]-[O&D1&v2&H1&+0&!R:2].[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:5])-[O&D2&v2&H0&+0&!R:6].[S&D1&v2&H1&+0&!R:7]>>[C&D3&v4&H0&+0&!R&z3:1]-[S&D2&v2&H0&+0&!R:7].[O&D1&v2&H1&+0&!R:6].[P&D4&v5&H0&+0&!R:3](=[O&D1&v2&H0&+0&!R:4])(-[O&D1&v2&H1&+0&!R:2])-[O&D1&v2&H1&+0&!R:5],[198],[1]
149,[C&D3&v4&H0&+0&!R&z3:1]-[S&D2&v2&H0&+0&!R:2].[O&D1&v2&H1&+0&!R:3].[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:6])-[O&D1&v2&H1&+0&!R:7]>>[C&D3&v4&H0&+0&!R&z3:1]-[O&D1&v2&H1&+0&!R:6].[P&D4&v5&H0&+0&!R:4](=[O&D1&v2&H0&+0&!R:5])(-[O&D1&v2&H1&+0&!R:7])-[O&D2&v2&H0&+0&!R:3].[S&D1&v2&H1&+0&!R:2],[198],[1]
150,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H0&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7]-[O&D1&v2&H1&+0&!R:8].[C&D3&v4&H0&+0&!R&z2:9](=[O&D1&v2&H0&+0&!R:10])-[O&D1&v2&H1&+0&!R:11].[N&D1&v3&H2&+0&!R:12]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H0&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H0&+0&!R&z2:9](=[O&D1&v2&H0&+0&!R:10])-[N&D2&v3&H1&+0&!R:12].[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:11],[199],[1]
151,[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H0&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[N&D2&v3&H1&+0&!R:9].[P&D4&v5&H0&+0&!R:10](-[O&D1&v2&H1&+0&!R:11])-[O&D1&v2&H1&+0&!R:12]>>[*:1](~[O&D1&v2&H0&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H0&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:10]-[O&D1&v2&H1&+0&!R:11].[C&D3&v4&H0&+0&!R&z2:7](=[O&D1&v2&H0&+0&!R:8])-[O&D1&v2&H1&+0&!R:12].[N&D1&v3&H2&+0&!R:9],[199],[1]
152,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[O&D1&v2&H1&+0&!R:3].[N&D0&v3&H3&+0&!R:4].[P&D4&v5&H0&+0&!R:5](=[O&D1&v2&H0&+0&!R:6])-[O&D2&v2&H0&+0&!R:7]~[*:8](~[O&D1&v2&H1&+0&!R:9])~[*:10]~[*:11](~[O&D1&v2&H1&+0&!R:12])~[O&D1&v2&H1&+0&!R:13]>>[*:8](~[O&D1&v2&H1&+0&!R:7])(~[O&D1&v2&H1&+0&!R:9])~[*:10]~[*:11](~[O&D1&v2&H1&+0&!R:12])~[O&D1&v2&H1&+0&!R:13].[N&D1&v3&H2&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[P&D4&v5&H0&+0&!R:5](=[O&D1&v2&H0&+0&!R:6])-[O&D1&v2&H1&+0&!R:3],[200],[1]
153,[*:1](~[O&D1&v2&H1&+0&!R:2])(~[O&D1&v2&H1&+0&!R:3])~[*:4]~[*:5](~[O&D1&v2&H1&+0&!R:6])~[O&D1&v2&H1&+0&!R:7].[N&D1&v3&H2&+0&!R:8]-[C&D3&v4&H0&+0&!R&z2:9]=[O&D1&v2&H0&+0&!R:10].[P&D4&v5&H0&+0&!R:11](=[O&D1&v2&H0&+0&!R:12])-[O&D1&v2&H1&+0&!R:13]>>[C&D3&v4&H0&+0&!R&z2:9](=[O&D1&v2&H0&+0&!R:10])-[O&D1&v2&H1&+0&!R:13].[N&D0&v3&H3&+0&!R:8].[P&D4&v5&H0&+0&!R:11](=[O&D1&v2&H0&+0&!R:12])-[O&D2&v2&H0&+0&!R:2]~[*:1](~[O&D1&v2&H1&+0&!R:3])~[*:4]~[*:5](~[O&D1&v2&H1&+0&!R:6])~[O&D1&v2&H1&+0&!R:7],[200],[1]
154,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7]-[O&D1&v2&H1&+0&!R:8].[C&D2&v4&H2&+0&!R&z0:9]-[C&D3&v4&H0&+0&!R&z2:10]=[O&D1&v2&H0&+0&!R:11].[O&D1&v2&H0&+0&!R:12]=[C&D3&v4&H0&+0&!R&z3:13](-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:15]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H1&+0&!R&z0:9](-[C&D3&v4&H0&+0&!R&z2:13](=[O&D1&v2&H0&+0&!R:14])-[O&D1&v2&H1&+0&!R:15])-[C&D3&v4&H0&+0&!R&z2:10]=[O&D1&v2&H0&+0&!R:11].[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:12],[201],[1]
155,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D3&v4&H1&+0&!R&z0:7](-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[O&D1&v2&H1&+0&!R:10])-[C&D3&v4&H0&+0&!R&z2:11]=[O&D1&v2&H0&+0&!R:12].[P&D4&v5&H0&+0&!R:13](-[O&D1&v2&H1&+0&!R:14])-[O&D1&v2&H1&+0&!R:15]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:13]-[O&D1&v2&H1&+0&!R:14].[C&D2&v4&H2&+0&!R&z0:7]-[C&D3&v4&H0&+0&!R&z2:11]=[O&D1&v2&H0&+0&!R:12].[O&D1&v2&H0&+0&!R:15]=[C&D3&v4&H0&+0&!R&z3:8](-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:10],[201],[1]
156,([C&D2&v4&H2&+0&!R&z1:1]-[O&D1&v2&H1&+0&!R:2].[c&D3&v4&H0&+0&R&z0:3]1:[c&D2&v4&H1&+0&R&z1:4]:[n&D2&v3&H1&+0&R:5]:[c&D3&v4&H0&+0&R&z1:6](-[C&D2&v4&H2&+0&!R&z0:7]-[c&D3&v4&H0&+0&R&z1:8]2:[n&D2&v3&H1&+0&R:9]:[c&D3&v4&H0&+0&R&z1:10]:[c&D3&v4&H0&+0&R&z0:11]:[c&D3&v4&H0&+0&R&z0:12]:2):[c&D3&v4&H0&+0&R&z0:13]:1)>>[O&D0&v2&H2&+0&!R:2].[c&D3&v4&H0&+0&R&z0:12]1:[c&D3&v4&H0&+0&R&z1:8](:[n&D2&v3&H1&+0&R:9]:[c&D3&v4&H0&+0&R&z1:10]:[c&D3&v4&H0&+0&R&z0:11]:1)-[C&D2&v4&H2&+0&R&z0:7]-[c&D3&v4&H0&+0&R&z1:4]1:[n&D2&v3&H1&+0&R:5]:[c&D3&v4&H0&+0&R&z1:6](-[C&D2&v4&H2&+0&R&z0:1]):[c&D3&v4&H0&+0&R&z0:13]:[c&D3&v4&H0&+0&R&z0:3]:1,[204],[1]
157,[O&D0&v2&H2&+0&!R:1].[c&D3&v4&H0&+0&R&z0:2]1:[c&D3&v4&H0&+0&R&z1:3](:[n&D2&v3&H1&+0&R:4]:[c&D3&v4&H0&+0&R&z1:5]:[c&D3&v4&H0&+0&R&z0:6]:1)-[C&D2&v4&H2&+0&R&z0:7]-[c&D3&v4&H0&+0&R&z1:8]1:[n&D2&v3&H1&+0&R:9]:[c&D3&v4&H0&+0&R&z1:10](-[C&D2&v4&H2&+0&R&z0:11]):[c&D3&v4&H0&+0&R&z0:12]:[c&D3&v4&H0&+0&R&z0:13]:1>>([C&D2&v4&H2&+0&!R&z1:11]-[O&D1&v2&H1&+0&!R:1].[c&D3&v4&H0&+0&R&z0:13]1:[c&D2&v4&H1&+0&R&z1:8]:[n&D2&v3&H1&+0&R:9]:[c&D3&v4&H0&+0&R&z1:10](-[C&D2&v4&H2&+0&!R&z0:7]-[c&D3&v4&H0&+0&R&z1:3]2:[n&D2&v3&H1&+0&R:4]:[c&D3&v4&H0&+0&R&z1:5]:[c&D3&v4&H0&+0&R&z0:6]:[c&D3&v4&H0&+0&R&z0:2]:2):[c&D3&v4&H0&+0&R&z0:12]:1),[204],[1]
158,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3].[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D2&v2&H0&+0&!R:9]-[P&D4&v5&H0&+0&!R:10]-[O&D1&v2&H1&+0&!R:11].[C&D1&v4&H3&+0&!R&z0:12]-[C&D3&v4&H0&+0&!R&z1:13](=[O&D1&v2&H0&+0&!R:14])~[*:15]~[O&D1&v2&H1&+0&!R:16]>>[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[C&D1&v4&H2&+0&!R&z0:12]=[C&D3&v4&H0&+0&!R&z1:13](-[O&D2&v2&H0&+0&!R:14]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9])~[*:15]~[O&D1&v2&H1&+0&!R:16].[P&D4&v5&H0&+0&!R:10](-[O&D1&v2&H1&+0&!R:11])-[O&D2&v2&H0&+0&!R:3]~[*:1]~[O&D1&v2&H1&+0&!R:2],[207],[1]
159,[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D1&v2&H1&+0&!R:3].[C&D1&v4&H2&+0&!R&z0:4]=[C&D3&v4&H0&+0&!R&z1:5](-[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9])~[*:10]~[O&D1&v2&H1&+0&!R:11].[P&D4&v5&H0&+0&!R:12](-[O&D1&v2&H1&+0&!R:13])-[O&D2&v2&H0&+0&!R:14]~[*:15]~[O&D1&v2&H1&+0&!R:16]>>[*:15](~[O&D1&v2&H1&+0&!R:16])~[O&D1&v2&H1&+0&!R:14].[*:1](~[O&D1&v2&H1&+0&!R:2])~[O&D2&v2&H0&+0&!R:3]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D2&v2&H0&+0&!R:9]-[P&D4&v5&H0&+0&!R:12]-[O&D1&v2&H1&+0&!R:13].[C&D1&v4&H3&+0&!R&z0:4]-[C&D3&v4&H0&+0&!R&z1:5](=[O&D1&v2&H0&+0&!R:6])~[*:10]~[O&D1&v2&H1&+0&!R:11],[207],[1]
160,[C&D3&v4&H0&+0&!R&z1:1](=[O&D1&v2&H0&+0&!R:2])-[C&D3&v4&H0&+0&!R&z2:3]-[O&D1&v2&H1&+0&!R:4]>>[C&D2&v4&H1&+0&!R&z1:1]=[O&D1&v2&H0&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[C&D2&v4&H0&+0&!R&z2:3],[215],[1]
161,[C&D2&v4&H1&+0&!R&z1:1]=[O&D1&v2&H0&+0&!R:2].[O&D1&v2&H0&+0&!R:3]=[C&D2&v4&H0&+0&!R&z2:4]>>[C&D3&v4&H0&+0&!R&z1:1](=[O&D1&v2&H0&+0&!R:2])-[C&D3&v4&H0&+0&!R&z2:4]-[O&D1&v2&H1&+0&!R:3],[215],[1]
162,[C&D2&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[O&D0&v2&H2&+0&!R:3]>>[C&D3&v4&H0&+0&!R&z3:1](-[O&D1&v2&H1&+0&!R:2])-[O&D1&v2&H1&+0&!R:3],[216],[1]
163,[C&D3&v4&H0&+0&!R&z3:1](-[O&D1&v2&H1&+0&!R:2])-[O&D1&v2&H1&+0&!R:3]>>[C&D2&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[O&D0&v2&H2&+0&!R:3],[216],[1]
164,[C&D4&v4&H0&+0&!R&z1:1](-[O&D1&v2&H1&+0&!R:2])-[C&D2&v4&H0&+0&!R&z1:3]>>[C&D1&v4&H1&+0&!R&z1:3].[C&D3&v4&H0&+0&!R&z1:1]=[O&D1&v2&H0&+0&!R:2],[217],[1]
165,[C&D1&v4&H1&+0&!R&z1:1].[C&D3&v4&H0&+0&!R&z1:2]=[O&D1&v2&H0&+0&!R:3]>>[C&D4&v4&H0&+0&!R&z1:2](-[O&D1&v2&H1&+0&!R:3])-[C&D2&v4&H0&+0&!R&z1:1],[217],[1]
166,([O&D1&v2&H0&+0&!R:1]=[C&D2&v4&H1&+0&!R&z1:2].[O&D1&v2&H1&+0&!R:3]).[O&D1&v2&H0&+0&!R:4]=[C&D3&v4&H0&+0&!R&z1:5](-[C&D2&v4&H2&+0&!R&z1:6])~[*:7]~[*:8]~[*:9]~[O&D1&v2&H1&+0&!R:10]>>[O&D2&v2&H0&+0&R:3]-[C&D4&v4&H0&+0&R&z2:5](-[O&D1&v2&H1&+0&!R:4])(~[*:7]~[*:8]~[*:9]~[O&D1&v2&H1&+0&!R:10])-[C&D3&v4&H1&+0&R&z1:6]-[C&D3&v4&H1&+0&R&z1:2]-[O&D1&v2&H1&+0&!R:1],[222],[1]
167,[O&D2&v2&H0&+0&R:1]-[C&D4&v4&H0&+0&R&z2:2](-[O&D1&v2&H1&+0&!R:3])(~[*:4]~[*:5]~[*:6]~[O&D1&v2&H1&+0&!R:7])-[C&D3&v4&H1&+0&R&z1:8]-[C&D3&v4&H1&+0&R&z1:9]-[O&D1&v2&H1&+0&!R:10]>>([O&D1&v2&H0&+0&!R:10]=[C&D2&v4&H1&+0&!R&z1:9].[O&D1&v2&H1&+0&!R:1]).[O&D1&v2&H0&+0&!R:3]=[C&D3&v4&H0&+0&!R&z1:2](-[C&D2&v4&H2&+0&!R&z1:8])~[*:4]~[*:5]~[*:6]~[O&D1&v2&H1&+0&!R:7],[222],[1]
168,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9].[C&D1&v4&H3&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z1:11]=[O&D1&v2&H0&+0&!R:12].[O&D1&v2&H0&+0&!R:13]=[C&D3&v4&H0&+0&!R&z3:14](-[O&D1&v2&H1&+0&!R:15])-[O&D1&v2&H1&+0&!R:16]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[O&D1&v2&H0&+0&!R:15]=[C&D3&v4&H0&+0&!R&z2:14](-[O&D1&v2&H1&+0&!R:16])-[C&D2&v4&H2&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z1:11]=[O&D1&v2&H0&+0&!R:12].[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:9])(-[O&D1&v2&H1&+0&!R:13])-[O&D1&v2&H1&+0&!R:8],[223],[2]
169,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[O&D1&v2&H0&+0&!R:7]=[C&D3&v4&H0&+0&!R&z2:8](-[O&D1&v2&H1&+0&!R:9])-[C&D2&v4&H2&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z1:11]=[O&D1&v2&H0&+0&!R:12].[P&D4&v5&H0&+0&!R:13](-[O&D1&v2&H1&+0&!R:14])(-[O&D1&v2&H1&+0&!R:15])-[O&D1&v2&H1&+0&!R:16]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:13](-[O&D1&v2&H1&+0&!R:16])-[O&D1&v2&H1&+0&!R:14].[C&D1&v4&H3&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z1:11]=[O&D1&v2&H0&+0&!R:12].[O&D1&v2&H0&+0&!R:15]=[C&D3&v4&H0&+0&!R&z3:8](-[O&D1&v2&H1&+0&!R:7])-[O&D1&v2&H1&+0&!R:9],[223],[2]
170,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:8])-[O&D1&v2&H1&+0&!R:9].[C&D1&v4&H3&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z1:11]=[O&D1&v2&H0&+0&!R:12].[O&D1&v2&H0&+0&!R:13]=[C&D3&v4&H0&+0&!R&z3:14](-[O&D1&v2&H1&+0&!R:15])-[O&D1&v2&H1&+0&!R:16]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[O&D1&v2&H0&+0&!R:16]=[C&D3&v4&H0&+0&!R&z2:14](-[O&D1&v2&H1&+0&!R:15])-[C&D2&v4&H2&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z1:11]=[O&D1&v2&H0&+0&!R:12].[P&D4&v5&H0&+0&!R:7](-[O&D1&v2&H1&+0&!R:9])(-[O&D1&v2&H1&+0&!R:13])-[O&D1&v2&H1&+0&!R:8],[223],[1]
171,[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D1&v2&H1&+0&!R:6].[O&D1&v2&H0&+0&!R:7]=[C&D3&v4&H0&+0&!R&z2:8](-[O&D1&v2&H1&+0&!R:9])-[C&D2&v4&H2&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z1:11]=[O&D1&v2&H0&+0&!R:12].[P&D4&v5&H0&+0&!R:13](-[O&D1&v2&H1&+0&!R:14])(-[O&D1&v2&H1&+0&!R:15])-[O&D1&v2&H1&+0&!R:16]>>[*:1](~[O&D1&v2&H1&+0&!R:2])~[*:3]~[*:4](~[O&D1&v2&H1&+0&!R:5])~[O&D2&v2&H0&+0&!R:6]-[P&D4&v5&H0&+0&!R:13](-[O&D1&v2&H1&+0&!R:16])-[O&D1&v2&H1&+0&!R:14].[C&D1&v4&H3&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z1:11]=[O&D1&v2&H0&+0&!R:12].[O&D1&v2&H0&+0&!R:15]=[C&D3&v4&H0&+0&!R&z3:8](-[O&D1&v2&H1&+0&!R:9])-[O&D1&v2&H1&+0&!R:7],[223],[1]
172,[C&D3&v4&H0&+0&!R&z2:1](=[O&D1&v2&H0&+0&!R:2])-[S&D2&v2&H0&+0&!R:3].[N&D1&v3&H2&+0&!R:4]>>[N&D2&v3&H1&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:1]=[O&D1&v2&H0&+0&!R:2].[S&D1&v2&H1&+0&!R:3],"[224, 344, 524, 525]","[1, 1, 1, 2]"
173,[N&D2&v3&H1&+0&!R:1]-[C&D3&v4&H0&+0&!R&z2:2]=[O&D1&v2&H0&+0&!R:3].[S&D1&v2&H1&+0&!R:4]>>[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[S&D2&v2&H0&+0&!R:4].[N&D1&v3&H2&+0&!R:1],"[224, 344, 524, 525]","[1, 1, 1, 2]"
174,[C&D3&v4&H1&+0&!R&z1:1](-[N&D1&v3&H2&+0&!R:2])-[C&D3&v4&H0&+0&!R&z2:3]-[O&D1&v2&H1&+0&!R:4]>>[C&D2&v4&H2&+0&!R&z1:1]-[N&D1&v3&H2&+0&!R:2].[O&D1&v2&H0&+0&!R:4]=[C&D2&v4&H0&+0&!R&z2:3],[225],[1]
175,[C&D2&v4&H2&+0&!R&z1:1]-[N&D1&v3&H2&+0&!R:2].[O&D1&v2&H0&+0&!R:3]=[C&D2&v4&H0&+0&!R&z2:4]>>[C&D3&v4&H1&+0&!R&z1:1](-[N&D1&v3&H2&+0&!R:2])-[C&D3&v4&H0&+0&!R&z2:4]-[O&D1&v2&H1&+0&!R:3],[225],[1]
