id,smarts,sources,hash
EVODEX.2-Em274,[#6:5]-[#6:1](-[#6:3](-[#8:109])(-[#6:2](-[#8:113])(-[#6:4](-[#8:114])(-[#1:190])-[#1:191])-[#1:188])-[#1:184])(-[#8:6])-[#1:183]>>[#6:5]-[#6:1](-[#6:2](-[#8:113])(-[#6:3](-[#6:4](-[#8:114])(-[#1:190])-[#1:191])(-[#8:109])-[#1:184])-[#1:188])(-[#8:6])-[#1:183],"EVODEX.2-P1664,EVODEX.2-P1930,EVODEX.2-P376,EVODEX.2-P4265,EVODEX.2-P587",34422982217081505651421545449803834835563173204180552618011907928747036841
EVODEX.2-Em275,[#8:4]=[#6:2](-[#8:1]-[#6:8])-[#6:5]>>([#8:4]=[#6:2](-[#8]-[#1])-[#6:5].[#6:8]-[#8:1]-[#1]),"EVODEX.2-P1432,EVODEX.2-P2890,EVODEX.2-P3312,EVODEX.2-P3421,EVODEX.2-P380",84055922733883533902456461715996062075716221907797762580003922965809097230002
EVODEX.2-Em276,[#8:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:56].[#8]-[#15](=[#8])(-[#8])-[#8:2]-[#6:16]>>[#8:3]-[#6:1](-[#8:2]-[#6:16])(-[#6:4])-[#1:56],"EVODEX.2-P2089,EVODEX.2-P3491,EVODEX.2-P3497,EVODEX.2-P381,EVODEX.2-P513",62207026638449405269645532370413350831418252075397520203257091586030593551233
EVODEX.2-Em278,[#7](-[#6:1](-[#6:3])(-[#1:13])-[#1])(-[#1])-[#1].[#8:2](-[#1])-[#1]>>[#8:2]=[#6:1](-[#6:3])-[#1:13],"EVODEX.2-P2817,EVODEX.2-P3402,EVODEX.2-P387,EVODEX.2-P3994,EVODEX.2-P638",99218357923659859868403297212550083755371574705645726088489132387211093216510
EVODEX.2-Em279,[#6:3]-[#6:1](-[#6](=[#8])-[#8])(-[#7:2](-[#8:13]-[#1])-[#8:9])-[#1:25]>>[#6:3]-[#6:1](=[#7:2]-[#8:9])-[#1:25].[#8:13](-[#1])-[#1],"EVODEX.2-P3498,EVODEX.2-P3545,EVODEX.2-P394,EVODEX.2-P4271,EVODEX.2-P443",4898232316162888575448576310196722209634465403003948077294045174817816572114
EVODEX.2-Em281,[#6:3]-[#6:1](=[#8:4])-[#1].[#7:15]-[#6:14](=[#8:16])-[#6:8]1:[#6:13](:[#6:12](:[#6:11](:[#7&+:10](-[#6:17]):[#6:9]:1-[#1:125])-[#1:101])-[#1:100])-[#1:99]>>[#6:3]-[#6:1](=[#8:4])-[#8]-[#1].[#7:15]-[#6:14](=[#8:16])-[#6:8]1=[#6:9](-[#7:10](-[#6:17])-[#6:11](=[#6:12](-[#6:13]-1(-[#1:99])-[#1])-[#1:100])-[#1:101])-[#1:125],"EVODEX.2-P1711,EVODEX.2-P3239,EVODEX.2-P401,EVODEX.2-P759,EVODEX.2-P810",47500189677368731307532505320917769635896591982799096210249737490876426280478
EVODEX.2-Em282,[#6:3]-[#6:1](=[#8:4])-[#1].[#7:15]-[#6:14](=[#8:16])-[#6:8]1:[#6:13](:[#6:12](:[#6:11](:[#7&+:10](-[#6:17]):[#6:9]:1-[#1:125])-[#1:101])-[#1:100])-[#1:99].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1].[#7:15]-[#6:14](=[#8:16])-[#6:8]1=[#6:9](-[#7:10](-[#6:17])-[#6:11](=[#6:12](-[#6:13]-1(-[#1:99])-[#1])-[#1:100])-[#1:101])-[#1:125],"EVODEX.2-P1450,EVODEX.2-P1530,EVODEX.2-P2359,EVODEX.2-P402,EVODEX.2-P4278",17269386952155021206286656264874812239561765989822741440558354863280894524454
EVODEX.2-Em283,[#6:3]-[#6:1](=[#8:9])-[#6:4](=[#8:6])-[#8:7].[#7:2](-[#1])(-[#1])-[#1].[#8:10](-[#8:11]-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#6:4](=[#8:6])-[#8:7])-[#1].[#8:9](-[#1])-[#1].[#8:10]=[#8:11],"EVODEX.2-P1002,EVODEX.2-P1326,EVODEX.2-P2556,EVODEX.2-P403,EVODEX.2-P613",92597424923579431611468164591281902055104411426949428820468026889578920200027
EVODEX.2-Em284,[#6]-[#6](-[#8:13]-[#15:15](=[#8:16])(-[#8:17])-[#8:18])(-[#1])-[#1].[#8:22]-[#15:14](=[#8:23])(-[#8]-[#1])-[#8:24]>>[#8:18]-[#15:15](=[#8:16])(-[#8:17])-[#8:13]-[#15:14](=[#8:23])(-[#8:24])-[#8:22],"EVODEX.2-P1832,EVODEX.2-P3143,EVODEX.2-P3835,EVODEX.2-P406,EVODEX.2-P4097",33926344519523534259843566092942189232252755149620127911438089011860901626740
EVODEX.2-Em287,[#6:3]-[#16:2]-[#1].[#8:50]=[#6:1](-[#8:55]-[#1])-[#6:51]>>[#6:3]-[#16:2]-[#6:1](=[#8:50])-[#6:51].[#8:55](-[#1])-[#1],"EVODEX.2-P1863,EVODEX.2-P3761,EVODEX.2-P4035,EVODEX.2-P411,EVODEX.2-P616",112462961073426401968355159958878744049354060974198177724708393399814082274461
EVODEX.2-Em288,[#7](-[#6:49](-[#6:51])(-[#1:62])-[#1])(-[#1])-[#1].[#7:8]-[#6:7](=[#8:9])-[#6:1]1:[#6:6](:[#6:5](:[#6:4](:[#7&+:3](-[#6:10]):[#6:2]:1-[#1:102])-[#1:78])-[#1:77])-[#1:76]>>[#7:8]-[#6:7](=[#8:9])-[#6:1]1=[#6:2](-[#7:3](-[#6:10])-[#6:4](=[#6:5](-[#6:6]-1(-[#1:76])-[#1])-[#1:77])-[#1:78])-[#1:102].[#6:51]-[#6:49](=[#8])-[#1:62],"EVODEX.2-P2804,EVODEX.2-P2816,EVODEX.2-P3688,EVODEX.2-P412,EVODEX.2-P4178",52311304781878043729456235136490018365536846581217020545809320927302875283408
EVODEX.2-Em289,[#6:3]-[#6:1](-[#6:4])(-[#1:93])-[#1].[#6:55]-[#6:53](=[#8:56])-[#6](=[#8])-[#8].[#8:2]=[#8:54]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:93].[#8:56]=[#6:53](-[#8:54]-[#1])-[#6:55],"EVODEX.2-P1634,EVODEX.2-P3256,EVODEX.2-P3317,EVODEX.2-P414,EVODEX.2-P770",98050252390671975176379977563090293401592233067996260053982476405449192926368
EVODEX.2-Em290,[#6:3]-[#6:1](-[#6:4])(-[#1:93])-[#1]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:93],"EVODEX.2-P3248,EVODEX.2-P3788,EVODEX.2-P415,EVODEX.2-P4296,EVODEX.2-P937",35915619584559722382571061287442282266104322305393568785588199555841439379533
EVODEX.2-Em291,[#6:3]-[#6:1](-[#6:4])(-[#1:93])-[#1].[#6:55]-[#6:53](=[#8:56])-[#6:61](=[#8:63])-[#8:62]-[#1]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:93].[#8:56]=[#6:53](-[#8]-[#1])-[#6:55].[#8:62]=[#6:61]=[#8:63],"EVODEX.2-P1430,EVODEX.2-P1457,EVODEX.2-P2004,EVODEX.2-P416,EVODEX.2-P909",86892269841677191611937187830624804584325331050714519697683043272848835421483
EVODEX.2-Em292,[#6:3]-[#6:1](-[#6:4])(-[#1:93])-[#1].[#6]-[#6](=[#8])-[#6:61](=[#8:63])-[#8:62]-[#1]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:93].[#8:62]=[#6:61]=[#8:63],"EVODEX.2-P1431,EVODEX.2-P1774,EVODEX.2-P2191,EVODEX.2-P3526,EVODEX.2-P417",78832859206409403556059708821524086670920412717436892050497585482102600829846
EVODEX.2-Em293,[#7:2](-[#6:1](=[#8])-[#6:3])(-[#1])-[#1]>>[#7:2]#[#6:1]-[#6:3],"EVODEX.2-P1083,EVODEX.2-P2439,EVODEX.2-P3999,EVODEX.2-P4025,EVODEX.2-P418",85376422053280223095247054183808783256312561345585711875792111365622449116741
EVODEX.2-Em294,[#6:2]-[#16:1]-[#6:49](=[#8:51])-[#6:52].[#8:50](-[#1])-[#1]>>[#6:2]-[#16:1]-[#1].[#8:51]=[#6:49](-[#8:50]-[#1])-[#6:52],"EVODEX.2-P1088,EVODEX.2-P1462,EVODEX.2-P2219,EVODEX.2-P420,EVODEX.2-P600",28624644281985786095895361838369926726637796265718971990296190298245296733079
EVODEX.2-Em295,[#6:3]-[#6:1](-[#8:13]-[#15:15](=[#8:16])(-[#8:17])-[#8:18])(-[#1:47])-[#1:48].[#8:19]-[#15:14](=[#8:20])(-[#8:2]-[#1])-[#8:21]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:47])-[#1:48].[#8:19]-[#15:14](=[#8:20])(-[#8:21])-[#8:13]-[#15:15](=[#8:16])(-[#8:17])-[#8:18],"EVODEX.2-P1429,EVODEX.2-P1777,EVODEX.2-P2112,EVODEX.2-P3082,EVODEX.2-P421",77886794639191055973109469966261939416520801678495393064428986404741683810877
EVODEX.2-Em297,[#8:4](-[#6:5]-[#6:1](-[#8:22]-[#1])(-[#6:6])-[#1:26])-[#1].[#6:8]-[#6:3](=[#8:9])-[#8:2]-[#1]>>[#6:8]-[#6:3](=[#8:9])-[#8:4]-[#6:5]-[#6:1](-[#8:2]-[#1])(-[#6:6])-[#1:26].[#8:22](-[#1])-[#1],"EVODEX.2-P1616,EVODEX.2-P3045,EVODEX.2-P3165,EVODEX.2-P423,EVODEX.2-P563",114286276456425207758138122182578920240631236440138681151672343339404397080265
EVODEX.2-Em298,[#7:59](-[#6:49](-[#6:51])(-[#6:52](=[#8:54])-[#8:55])-[#1])(-[#1])-[#1].[#8:50](-[#1])-[#1]>>[#6:51]-[#6:49](=[#8:50])-[#6:52](=[#8:54])-[#8:55].[#7:59](-[#1])(-[#1])-[#1],"EVODEX.2-P1225,EVODEX.2-P2097,EVODEX.2-P2801,EVODEX.2-P4026,EVODEX.2-P426",18432492936841763134908237524280227535239455911399903349136908102558639740878
EVODEX.2-Em299,[#7](-[#6:49](-[#6:51])(-[#6:52](=[#8:54])-[#8:55])-[#1])(-[#1])-[#1].[#8:50](-[#1])-[#1]>>[#6:51]-[#6:49](=[#8:50])-[#6:52](=[#8:54])-[#8:55],"EVODEX.2-P1008,EVODEX.2-P1578,EVODEX.2-P1726,EVODEX.2-P2014,EVODEX.2-P427",74439545318888030491871586006131776233783119814017692663309767221850163340881
EVODEX.2-Em300,[#6:5]-[#6:4](-[#6:6])=[#6:3](-[#6:1](-[#8:25]-[#15:27](=[#8:28])(-[#8:29])-[#8:30])(-[#1:73])-[#1:74])-[#1:72].[#8:31]-[#15:26](=[#8:32])(-[#8:33])-[#8:2]-[#15:17](=[#8:18])(-[#8:19])-[#8:20]>>[#6:5]-[#6:4](-[#6:6])=[#6:3](-[#6:1](-[#8:2]-[#15:17](=[#8:18])(-[#8:19])-[#8:20])(-[#1:73])-[#1:74])-[#1:72].[#8:31]-[#15:26](=[#8:32])(-[#8:33])-[#8:25]-[#15:27](=[#8:28])(-[#8:29])-[#8:30],"EVODEX.2-P1914,EVODEX.2-P2114,EVODEX.2-P2181,EVODEX.2-P3635,EVODEX.2-P430",35571108628737519908887114282477986029541713471156486435834805642433057799151
EVODEX.2-Em301,([#6:5]-[#8:4]-[#1].[#6:18]-[#6:1](-[#8]-[#1])(-[#6:34])-[#1:125]).[#6:64]-[#6:3](=[#8:65])-[#8:2]-[#1]>>([#6:34]-[#6:1](-[#8:2]-[#1])(-[#6:18])-[#1:125].[#6:5]-[#8:4]-[#6:3](=[#8:65])-[#6:64]),"EVODEX.2-P1258,EVODEX.2-P1478,EVODEX.2-P2323,EVODEX.2-P4202,EVODEX.2-P431",68184269407632013420127910506755629445001629232394662761457764600142256196780
EVODEX.2-Em302,([#6:5]-[#8:4]-[#1].[#6:18]-[#6:1](-[#8:82]-[#1])(-[#6:34])-[#1:125])>>([#6:34]-[#6:1](-[#8]-[#1])(-[#6:18])-[#1:125].[#6:5]-[#8:4]-[#6](=[#8])-[#6]).[#8:82](-[#1])-[#1],"EVODEX.2-P1307,EVODEX.2-P1584,EVODEX.2-P4198,EVODEX.2-P4203,EVODEX.2-P432",13006700667061833092205388017207844580835912328286005930531858504293666483291
EVODEX.2-Em303,[#6:47]-[#6:45](-[#8:46]-[#1])(-[#6:48])-[#1].[#7:8]-[#6:7](=[#8:9])-[#6:1]1:[#6:6](:[#6:5](:[#6:4](:[#7&+:3](-[#6:10]):[#6:2]:1-[#1:130])-[#1:107])-[#1:106])-[#1:105]>>[#7:8]-[#6:7](=[#8:9])-[#6:1]1=[#6:2](-[#7:3](-[#6:10])-[#6:4](=[#6:5](-[#6:6]-1(-[#1:105])-[#1])-[#1:106])-[#1:107])-[#1:130].[#6:47]-[#6:45](=[#8:46])-[#6:48],"EVODEX.2-P1284,EVODEX.2-P1504,EVODEX.2-P1775,EVODEX.2-P2086,EVODEX.2-P434",87653031880284619397815786824362296873919228114635292754134044226400708872129
EVODEX.2-Em304,[#6:3]-[#16:2]-[#1].[#6:31]-[#6:1](=[#8:32])-[#8:41]-[#15:42](=[#8:43])(-[#8:44])-[#8:45]>>[#6:3]-[#16:2]-[#6:1](=[#8:32])-[#6:31].[#8:45]-[#15:42](=[#8:43])(-[#8:41]-[#1])-[#8:44],"EVODEX.2-P1754,EVODEX.2-P2847,EVODEX.2-P3192,EVODEX.2-P4292,EVODEX.2-P436",38006791299456399465822546342604153006057916630166606847724633623437932903219
EVODEX.2-Em305,[#6:31]-[#6:1](=[#8:32])-[#8]-[#15](=[#8])(-[#8])-[#8]>>[#6]-[#16]-[#6:1](=[#8:32])-[#6:31],"EVODEX.2-P1756,EVODEX.2-P3078,EVODEX.2-P3644,EVODEX.2-P437,EVODEX.2-P595",112438200222347086521153796695452701278668514510576813925294854445885568170284
EVODEX.2-Em306,[#6:31]-[#6:1](=[#8:32])-[#8:41]-[#15:42](=[#8:43])(-[#8:44])-[#8:45]>>[#6]-[#16]-[#6:1](=[#8:32])-[#6:31].[#8:45]-[#15:42](=[#8:43])(-[#8:41]-[#1])-[#8:44],"EVODEX.2-P1546,EVODEX.2-P1757,EVODEX.2-P3645,EVODEX.2-P438,EVODEX.2-P940",89703224647160362403552603080266783798972502005003458003648695964901939343360
EVODEX.2-Em307,[#6:3]-[#16:2]-[#6:4].[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#6:1](-[#1:96])(-[#1:97])-[#1:98]>>[#6:1](-[#16&+:2](-[#6:4])-[#6:3])(-[#1:96])(-[#1:97])-[#1:98].[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#1],"EVODEX.2-P1924,EVODEX.2-P3716,EVODEX.2-P3954,EVODEX.2-P441,EVODEX.2-P828",51793853688784654979886500853734141688083740555799182001842342515364178744805
EVODEX.2-Em308,[#6:3]-[#6:1](-[#8:17]-[#16:19](=[#8:20])(=[#8:21])-[#8:22])(-[#1:63])-[#1:64].[#8:23]-[#15:18](=[#8:24])(-[#8:2]-[#1])-[#8:25]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#1:63])-[#1:64].[#8:23]-[#15:18](=[#8:24])(-[#8:25])-[#8:17]-[#16:19](=[#8:20])(=[#8:21])-[#8:22],"EVODEX.2-P1697,EVODEX.2-P1941,EVODEX.2-P1983,EVODEX.2-P2525,EVODEX.2-P442",108011957394277098590818659526660072382020918312866369926049385879054922685981
EVODEX.2-Em309,[#6:51]-[#6:49](=[#8:52])-[#16]-[#6].[#16:59]-[#6:58](=[#8:60])-[#6:50](-[#6:89](=[#8:91])-[#8:90]-[#1])(-[#1:165])-[#1:166]>>[#16:59]-[#6:58](=[#8:60])-[#6:50](-[#6:49](=[#8:52])-[#6:51])(-[#1:165])-[#1:166].[#8:90]=[#6:89]=[#8:91],"EVODEX.2-P2275,EVODEX.2-P3946,EVODEX.2-P450,EVODEX.2-P515,EVODEX.2-P830",39745365264370360189059956068156323228915385378388548629485250003978511572166
EVODEX.2-Em310,[#6](=[#6](-[#8]-[#15:8](=[#8:9])(-[#8:10])-[#8:11])-[#6](=[#8])-[#8])(-[#1])-[#1].[#8:13]-[#15:12](=[#8:14])(-[#8:7]-[#1])-[#8:15]>>[#8:13]-[#15:12](=[#8:14])(-[#8:15])-[#8:7]-[#15:8](=[#8:9])(-[#8:10])-[#8:11],"EVODEX.2-P1595,EVODEX.2-P1675,EVODEX.2-P1770,EVODEX.2-P1799,EVODEX.2-P451",778271474059723370173497805601295824842920091679111434403268468096551016172
EVODEX.2-Em311,[#6:51]-[#6:49](=[#8:52])-[#16:1]-[#6:2].[#7:50](-[#6:67])(-[#1])-[#1]>>[#6:2]-[#16:1]-[#1].[#6:51]-[#6:49](=[#8:52])-[#7:50](-[#6:67])-[#1],"EVODEX.2-P1267,EVODEX.2-P2560,EVODEX.2-P2756,EVODEX.2-P2876,EVODEX.2-P454",25439903088884650670672343047798953545063452462813442286757298586723272331813
EVODEX.2-Em312,[#6:47]-[#6:45](-[#7:51](-[#1])-[#1])(-[#6:48])-[#1].[#7:8]-[#6:7](=[#8:9])-[#6:1]1:[#6:6](:[#6:5](:[#6:4](:[#7&+:3](-[#6:10]):[#6:2]:1-[#1:90])-[#1:67])-[#1:66])-[#1:65].[#8:46](-[#1])-[#1]>>[#7:8]-[#6:7](=[#8:9])-[#6:1]1=[#6:2](-[#7:3](-[#6:10])-[#6:4](=[#6:5](-[#6:6]-1(-[#1:65])-[#1])-[#1:66])-[#1:67])-[#1:90].[#6:47]-[#6:45](=[#8:46])-[#6:48].[#7:51](-[#1])(-[#1])-[#1],"EVODEX.2-P1681,EVODEX.2-P2318,EVODEX.2-P3493,EVODEX.2-P3725,EVODEX.2-P456",60350848922654569209858397261503348345375189240744275004315537763469933442071
EVODEX.2-Em313,([#6:2]-[#8:1]-[#15:13](=[#8:54])(-[#8:55])-[#8:19].[#6:14]-[#8:12]-[#1])>>[#6:2]-[#8:1]-[#1].[#6:14]-[#8:12]-[#15:13](=[#8:54])(-[#8:55])-[#8:19],"EVODEX.2-P1845,EVODEX.2-P2422,EVODEX.2-P3621,EVODEX.2-P457,EVODEX.2-P957",47498855940177906786828241573920607803224336833055121886739197289952696916971
EVODEX.2-Em314,[#8:16]-[#7:4]=[#6:3](-[#6:6])-[#1:19].[#8:1]=[#6:2]=[#8:17]>>[#8:17]=[#6:2](-[#8:1]-[#1])-[#6:3](-[#6:6])(-[#7:4](-[#8]-[#1])-[#8:16])-[#1:19],"EVODEX.2-P2106,EVODEX.2-P2700,EVODEX.2-P3756,EVODEX.2-P4063,EVODEX.2-P459",6626562358565465543427887604655870328335174420203816447803476637076056848384
EVODEX.2-Em315,[#8:16]-[#7:4]=[#6:3](-[#6:6])-[#1:19]>>[#8]=[#6](-[#8])-[#6:3](-[#6:6])(-[#7:4](-[#8]-[#1])-[#8:16])-[#1:19],"EVODEX.2-P3757,EVODEX.2-P4065,EVODEX.2-P4179,EVODEX.2-P460,EVODEX.2-P594",33373086215904002748566920372982455212607484359906980114497628489748856436753
EVODEX.2-Em316,[#8:16]-[#7:4]=[#6:3](-[#6:6])-[#1:19].[#8:1]=[#6:2]=[#8:17].[#8:5](-[#1])-[#1]>>[#8:17]=[#6:2](-[#8:1]-[#1])-[#6:3](-[#6:6])(-[#7:4](-[#8:5]-[#1])-[#8:16])-[#1:19],"EVODEX.2-P1759,EVODEX.2-P2108,EVODEX.2-P2702,EVODEX.2-P4066,EVODEX.2-P461",69259496775699794889340294094387281234261002961714774735216527102151269755330
EVODEX.2-Em317,[#6:3]-[#16:2]-[#1].[#6:50]-[#6:1](=[#8:51])-[#6:66](-[#7:69])(-[#6:70])-[#1:140].[#8:68]=[#6:67]=[#8:72]>>[#6:50]-[#6:1](=[#8:51])-[#16:2]-[#6:3].[#7:69]-[#6:66](-[#6:70])(-[#6:67](=[#8:72])-[#8:68]-[#1])-[#1:140],"EVODEX.2-P1913,EVODEX.2-P2063,EVODEX.2-P2591,EVODEX.2-P462,EVODEX.2-P886",114028273352121410701096171665381479809342013775463199979071701425471144744605
EVODEX.2-Em318,[#6:3]-[#16:2]-[#1].[#6:50]-[#6:1](=[#8:51])-[#6:66](-[#7:69])(-[#6:70])-[#1:140]>>[#6:50]-[#6:1](=[#8:51])-[#16:2]-[#6:3].[#7:69]-[#6:66](-[#6:70])(-[#6](=[#8])-[#8])-[#1:140],"EVODEX.2-P1838,EVODEX.2-P2064,EVODEX.2-P2592,EVODEX.2-P463,EVODEX.2-P670",60398507308506749117291702205328935480375590417387707492839659099926561985899
EVODEX.2-Em319,[#7:10](-[#6:1](=[#8:3])-[#6:4])(-[#1])-[#1]>>[#6:4]-[#6:1](=[#8:3])-[#8]-[#1].[#7:10](-[#1])(-[#1])-[#1],"EVODEX.2-P1686,EVODEX.2-P3170,EVODEX.2-P467,EVODEX.2-P802,EVODEX.2-P818",73741616157309332244703729876524952980626330899941651084590343371169993702548
EVODEX.2-Em321,[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#1]>>[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#6](-[#1])(-[#1])-[#1],"EVODEX.2-P1112,EVODEX.2-P2704,EVODEX.2-P3284,EVODEX.2-P469,EVODEX.2-P650",22365088026810847890831494870416300979868640097971067118453934669410548525785
EVODEX.2-Em322,[#6:4]-[#6:1](-[#6:3])(-[#8:24]-[#6:25](=[#8:26])-[#6:27])-[#1:47].[#8:2](-[#1])-[#1]>>[#6:4]-[#6:1](-[#6:3])(-[#8:2]-[#1])-[#1:47].[#6:27]-[#6:25](=[#8:26])-[#8:24]-[#1],"EVODEX.2-P2586,EVODEX.2-P3505,EVODEX.2-P3932,EVODEX.2-P470,EVODEX.2-P821",67329554091317365623471272672684337026965125446847308666109754726984125069948
EVODEX.2-Em323,[#6:51]-[#6:49](-[#6:50](-[#6:54](=[#8:55])-[#1:67])(-[#1:65])-[#1])(-[#1:63])-[#1].[#7:8]-[#6:7](=[#8:9])-[#6:1]1:[#6:6](:[#6:5](:[#6:4](:[#7&+:3](-[#6:10]):[#6:2]:1-[#1:96])-[#1:72])-[#1:71])-[#1:70]>>[#7:8]-[#6:7](=[#8:9])-[#6:1]1=[#6:2](-[#7:3](-[#6:10])-[#6:4](=[#6:5](-[#6:6]-1(-[#1:70])-[#1])-[#1:71])-[#1:72])-[#1:96].[#6:51]-[#6:49](=[#6:50](-[#6:54](=[#8:55])-[#1:67])-[#1:65])-[#1:63],"EVODEX.2-P2111,EVODEX.2-P2121,EVODEX.2-P3662,EVODEX.2-P471,EVODEX.2-P912",29923216411739485682715055096012331134887024682056378496465954801896261280882
EVODEX.2-Em324,[#6:50]-[#7:49](-[#6:1](=[#8:3])-[#6:4])-[#1].[#7:2](-[#6:46])(-[#1])-[#1]>>[#6:4]-[#6:1](=[#8:3])-[#7:2](-[#6:46])-[#1].[#6:50]-[#7:49](-[#1])-[#1],"EVODEX.2-P1767,EVODEX.2-P2176,EVODEX.2-P3729,EVODEX.2-P4128,EVODEX.2-P473",70668532688985838269484337346859048170720283888032776013151276771236625401389
EVODEX.2-Em325,[#6:9]-[#6:7](-[#8:8]-[#1])(-[#6](-[#6](=[#8])-[#6](=[#8])-[#8])(-[#1])-[#1])-[#1:19]>>[#8:8]=[#6:7](-[#6:9])-[#1:19],"EVODEX.2-P1001,EVODEX.2-P1607,EVODEX.2-P1785,EVODEX.2-P2988,EVODEX.2-P474",102452174231061685874282874471677430038831388537089014269824589253868789760993
EVODEX.2-Em326,[#6:9]-[#6:7](-[#8:8]-[#1])(-[#6:1](-[#6:2](=[#8:3])-[#6:4](=[#8:5])-[#8:6])(-[#1:21])-[#1:22])-[#1:19]>>[#6:1](-[#6:2](=[#8:3])-[#6:4](=[#8:5])-[#8:6])(-[#1:21])(-[#1:22])-[#1].[#8:8]=[#6:7](-[#6:9])-[#1:19],"EVODEX.2-P1494,EVODEX.2-P1671,EVODEX.2-P1786,EVODEX.2-P2512,EVODEX.2-P475",12961361890574368463037817033519605674324167153279316137023662565888445112504
EVODEX.2-Em327,[#8:35]-[#15:34](=[#8:36])(-[#8:37])-[#8:2]-[#15:55](=[#8:56])(-[#8:57])-[#8:58]>>[#6]-[#6](-[#6])(-[#8:2]-[#15:34](=[#8:36])(-[#8:37])-[#8:35])-[#1].[#8:56]=[#15:55](-[#8]-[#1])(-[#8:57])-[#8:58],"EVODEX.2-P1405,EVODEX.2-P2194,EVODEX.2-P2720,EVODEX.2-P477,EVODEX.2-P832",110874192156008328959240258014776362436649651558866937308300750684484175249764
EVODEX.2-Em328,[#8](-[#6:1](-[#6:3])(-[#6:4])-[#1:44])-[#1].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#8:2](-[#6:1](-[#6:3])(-[#6:4])-[#1:44])-[#1],"EVODEX.2-P1417,EVODEX.2-P2837,EVODEX.2-P3586,EVODEX.2-P4257,EVODEX.2-P480",39968338088312659696798563633168081543493858980317414293988115871478643205550
EVODEX.2-Em329,[#6:27](-[#16&+](-[#6])-[#6])(-[#1:63])(-[#1:64])-[#1:65].[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#1]>>[#6:30]-[#6:29](=[#8:31])-[#8:28]-[#6:27](-[#1:63])(-[#1:64])-[#1:65],"EVODEX.2-P2703,EVODEX.2-P3283,EVODEX.2-P3755,EVODEX.2-P481,EVODEX.2-P649",69965208286416090382104546257947565798502679295239624786692282577159331266137
EVODEX.2-Em330,[#6:3]-[#16:1]-[#1].[#6:22]-[#16:2]-[#1].[#6:42]-[#8:41]-[#8]-[#1]>>[#6:3]-[#16:1]-[#16:2]-[#6:22].[#6:42]-[#8:41]-[#1],"EVODEX.2-P2021,EVODEX.2-P2671,EVODEX.2-P3561,EVODEX.2-P3792,EVODEX.2-P483",64662120653465874255836820931627675065612216742366244061916621424051968944851
EVODEX.2-Em332,[#6:2]-[#6:1](=[#8:3])-[#8:68]-[#1]>>[#6:2]-[#6:1](=[#8:3])-[#1].[#8]-[#15](=[#8])(-[#8:68]-[#1])-[#8],"EVODEX.2-P2575,EVODEX.2-P4140,EVODEX.2-P4301,EVODEX.2-P486,EVODEX.2-P923",97600918657521331556579146495240738825104561703245782176622555283085497082066
EVODEX.2-Em333,[#6:2]-[#16:1]-[#6:49](=[#8:51])-[#6:52](=[#6:53](-[#6:54]1:[#6:55](:[#6:57](:[#6:59](-[#8:61]):[#6:58](-[#8:60]):[#6:56]:1-[#1:115])-[#1:112])-[#1:111])-[#1:110])-[#1:109].[#6:62]-[#8:50]-[#1]>>[#6:2]-[#16:1]-[#1].[#6:62]-[#8:50]-[#6:49](=[#8:51])-[#6:52](=[#6:53](-[#6:54]1:[#6:55](:[#6:57](:[#6:59](-[#8:61]):[#6:58](-[#8:60]):[#6:56]:1-[#1:115])-[#1:112])-[#1:111])-[#1:110])-[#1:109],"EVODEX.2-P1763,EVODEX.2-P2336,EVODEX.2-P2674,EVODEX.2-P4113,EVODEX.2-P488",48298695665849274428540710645171952624613011378713469017743889579644222315805
EVODEX.2-Em334,[#6:51]-[#6:49](=[#8:50])-[#16]-[#6]>>[#6:51]-[#6:49](-[#8:50]-[#1])(-[#1])-[#1],"EVODEX.2-P1146,EVODEX.2-P1162,EVODEX.2-P4104,EVODEX.2-P492,EVODEX.2-P675",77068411779577406983754843853071345257212087124971854871423822457288725570529
EVODEX.2-Em335,[#6:56]-[#7:54](-[#1])-[#1]>>[#6:56]-[#7:54](-[#6](-[#1])(-[#1])-[#1])-[#6](-[#1])(-[#1])-[#1],"EVODEX.2-P1025,EVODEX.2-P2858,EVODEX.2-P4016,EVODEX.2-P4183,EVODEX.2-P497",97971001501230694166727143099857902861299846713057402677796176754153474426870
