id,smarts,entry_id,mechanism_id
175,[*:1](~[O&D1&v2&H1&0*&!R:2])~[C&D3&v4&H1&0*&R&z1:3]-[O&D1&v2&H1&0*&!R:4].[C&D3&v4&H0&0*&!R&z2:5](=[O&D1&v2&H0&0*&!R:6])-[O&D1&v2&H1&0*&!R:7].[P&D4&v5&H0&0*&!R:8](-[O&D1&v2&H1&0*&!R:9])-[O&D2&v2&H0&0*&!R:10]~[*:11](~[O&D1&v2&H1&0*&!R:12])~[*:13]~[*:14]~[O&D1&v2&H1&0*&!R:15]>>[*:11](~[O&D1&v2&H1&0*&!R:10])(~[O&D1&v2&H1&0*&!R:12])~[*:13]~[*:14]~[O&D1&v2&H1&0*&!R:15].[*:1](~[O&D1&v2&H1&0*&!R:2])~[C&D3&v4&H1&0*&R&z1:3]-[O&D2&v2&H0&0*&!R:7]-[C&D3&v4&H0&0*&!R&z2:5]=[O&D1&v2&H0&0*&!R:6].[P&D4&v5&H0&0*&!R:8](-[O&D1&v2&H1&0*&!R:4])-[O&D1&v2&H1&0*&!R:9],[309],[1]
176,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:6])-[O&D2&v2&H0&0*&!R:7]-[P&D4&v5&H0&0*&!R:8]-[O&D1&v2&H1&0*&!R:9].[*:10](~[O&D1&v2&H1&0*&!R:11])~[C&D3&v4&H0&0*&!R&z2:12](=[O&D1&v2&H0&0*&!R:13])-[O&D1&v2&H1&0*&!R:14].[C&D3&v4&H0&0*&!R&z2:15]-[O&D1&v2&H1&0*&!R:16]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:16])-[O&D1&v2&H1&0*&!R:6].[C&D3&v4&H0&0*&!R&z2:15]-[O&D2&v2&H0&0*&!R:11]~[*:10]~[C&D3&v4&H0&0*&!R&z2:12](=[O&D1&v2&H0&0*&!R:13])-[O&D1&v2&H1&0*&!R:14].[P&D4&v5&H0&0*&!R:8](-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:9],[310],[1]
177,[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z2:2](-[O&D1&v2&H1&0*&!R:3])-[C&D3&v4&H1&0*&!R&z1:4](-[C&D2&v4&H2&0*&!R&z1:5]-[O&D1&v2&H1&0*&!R:6])~[*:7]~[*:8]~[O&D1&v2&H1&0*&!R:9]>>[C&D1&v4&H2&0*&!R&z0:5]=[C&D3&v4&H0&0*&!R&z1:4](~[*:7]~[*:8]~[O&D1&v2&H1&0*&!R:9])-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:1])-[O&D1&v2&H1&0*&!R:3].[O&D0&v2&H2&0*&!R:6],[311],[1]
178,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2](~[*:3]~[*:4]~[O&D1&v2&H1&0*&!R:5])~[*:6](~[O&D1&v2&H0&0*&!R:7])~[O&D1&v2&H1&0*&!R:8].[O&D0&v2&H2&0*&!R:9]>>[O&D1&v2&H0&0*&!R:7]~[*:6](~[O&D1&v2&H1&0*&!R:8])~[C&D3&v4&H1&0*&!R&z1:2](-[C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:9])~[*:3]~[*:4]~[O&D1&v2&H1&0*&!R:5],[311],[1]
179,[C&D3&v4&H1&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:2].[c&D3&v4&H0&0*&R&z0:3]1:[c&D2&v4&H1&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:6]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&0*&R&z1:8]:1>>[C&D3&v4&H0&0*&R&z0:3]1=[C&D2&v4&H1&0*&R&z1:8]-[N&D3&v3&H0&0*&R:7]-[C&D2&v4&H1&0*&R&z1:6]=[C&D2&v4&H1&0*&R&z0:5]-[C&D2&v4&H2&0*&R&z0:4]-1.[O&D1&v2&H0&0*&!R:2]=[C&D3&v4&H0&0*&!R&z1:1],"[312, 593]","[1, 1]"
180,[C&D3&v4&H0&0*&R&z0:1]1=[C&D2&v4&H1&0*&R&z1:2]-[N&D3&v3&H0&0*&R:3]-[C&D2&v4&H1&0*&R&z1:4]=[C&D2&v4&H1&0*&R&z0:5]-[C&D2&v4&H2&0*&R&z0:6]-1.[O&D1&v2&H0&0*&!R:7]=[C&D3&v4&H0&0*&!R&z1:8]>>[C&D3&v4&H1&0*&!R&z1:8]-[O&D1&v2&H1&0*&!R:7].[c&D3&v4&H0&0*&R&z0:1]1:[c&D2&v4&H1&0*&R&z0:6]:[c&D2&v4&H1&0*&R&z0:5]:[c&D2&v4&H1&0*&R&z1:4]:[n&D3&v4&H0&+&R:3]:[c&D2&v4&H1&0*&R&z1:2]:1,[312],[1]
181,[N&D1&v3&H2&0*&!R:1].[N&D1&v3&H2&0*&!R:2]-[C&D3&v4&H0&0*&!R&z3:3](=[O&D1&v2&H0&0*&!R:4])-[N&D2&v3&H1&0*&!R:5].[P&D4&v5&H0&0*&!R:6](=[O&D1&v2&H0&0*&!R:7])-[O&D2&v2&H0&0*&!R:8]~[*:9](~[O&D1&v2&H0&0*&!R:10])~[*:11]~[*:12]~[O&D1&v2&H1&0*&!R:13]>>[N&D1&v3&H1&0*&!R:2]=[C&D3&v4&H0&0*&!R&z3:3](-[N&D2&v3&H1&0*&!R:5])-[N&D2&v3&H1&0*&!R:1].[O&D1&v2&H0&0*&!R:10]~[*:9](~[O&D1&v2&H1&0*&!R:8])~[*:11]~[*:12]~[O&D1&v2&H1&0*&!R:13].[P&D4&v5&H0&0*&!R:6](=[O&D1&v2&H0&0*&!R:7])-[O&D1&v2&H1&0*&!R:4],[316],[1]
182,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:3].[N&D1&v3&H2&0*&!R:4].[P&D4&v5&H0&0*&!R:5]-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:7]-[O&D1&v2&H1&0*&!R:8]>>[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[N&D2&v3&H1&0*&!R:4].[P&D4&v5&H0&0*&!R:7](-[O&D1&v2&H1&0*&!R:6])-[O&D1&v2&H1&0*&!R:8].[P&D4&v5&H0&0*&!R:5]-[O&D1&v2&H1&0*&!R:3],[317],[1]
183,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:3].[C&D3&v4&H1&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5].[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])-[O&D2&v2&H0&0*&!R:8]~[*:9]~[O&D1&v2&H1&0*&!R:10]>>[*:9](~[O&D1&v2&H1&0*&!R:8])~[O&D1&v2&H1&0*&!R:10].[C&D3&v4&H1&0*&R&z1:4]-[O&D2&v2&H0&0*&!R:3]-[C&D3&v4&H0&0*&!R&z2:1]=[O&D1&v2&H0&0*&!R:2].[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:7],[318],[1]
184,[C&D2&v4&H1&0*&R&z0:1]=[C&D2&v4&H1&0*&R&z0:2].[C&D3&v4&H0&0*&R&z0:3]1=[C&D2&v4&H1&0*&R&z1:4]-[N&D3&v3&H0&0*&R:5]-[C&D2&v4&H1&0*&R&z1:6]=[C&D2&v4&H1&0*&R&z0:7]-[C&D2&v4&H2&0*&R&z0:8]-1>>[C&D2&v4&H2&0*&R&z0:1]-[C&D2&v4&H2&0*&R&z0:2].[c&D3&v4&H0&0*&R&z0:3]1:[c&D2&v4&H1&0*&R&z0:8]:[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z1:6]:[n&D3&v4&H0&+&R:5]:[c&D2&v4&H1&0*&R&z1:4]:1,[319],[1]
185,[O&D1&v2&H0&0*&!R:1]=[C&D3&v4&H0&0*&!R&z1:2]-[C&D2&v4&H2&0*&!R&z1:3]-[O&D1&v2&H1&0*&!R:4]>>[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H1&0*&!R&z1:3]-[C&D3&v4&H1&0*&!R&z1:2]-[O&D1&v2&H1&0*&!R:1],"[324, 324]","[1, 2]"
186,[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2](-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:5])-[C&D2&v4&H1&0*&R&z0:6]=[C&D2&v4&H1&0*&R&z0:7]-[C&D3&v4&H1&0*&R&z1:8]-[O&D1&v2&H1&0*&!R:9]>>[C&D2&v4&H1&0*&R&z0:1]=[C&D2&v4&H1&0*&R&z0:2]-[C&D2&v4&H1&0*&R&z0:6]=[C&D3&v4&H0&0*&R&z0:7](-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:4])-[O&D1&v2&H1&0*&!R:5])-[C&D3&v4&H1&0*&R&z1:8]-[O&D1&v2&H1&0*&!R:9],[325],[1]
187,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2]-[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:4]-[O&D1&v2&H1&0*&!R:5].[O&D1&v2&H1&0*&!R:6]>>[C&D1&v4&H3&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z1:2]=[O&D1&v2&H0&0*&!R:5].[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:4]-[O&D1&v2&H1&0*&!R:3],[326],[1]
188,[C&D3&v4&H0&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6]-[O&D1&v2&H1&0*&!R:7]>>[C&D3&v4&H0&0*&!R&z2:1]-[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6]-[O&D1&v2&H1&0*&!R:7].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:2])-[O&D1&v2&H1&0*&!R:4],[327],[1]
189,[N&D2&v3&H1&0*&!R:1]-[C&D3&v4&H1&0*&R&z2:2](-[O&D2&v2&H0&0*&R:3])-[C&D3&v4&H1&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5]>>([N&D2&v3&H1&0*&!R:1]-[C&D2&v4&H2&0*&!R&z1:2]-[C&D3&v4&H0&0*&!R&z1:4]=[O&D1&v2&H0&0*&!R:5].[O&D1&v2&H1&0*&!R:3]),[328],[1]
190,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]~[*:3](~[O&D1&v2&H1&0*&!R:4])~[*:5]~[*:6]~[*:7]~[*:8]1~[*:9]~[*:10]~[C&D3&v4&H0&0*&R&z1:11](=[O&D1&v2&H0&0*&!R:12])-[C&D3&v4&H1&0*&R&z1:13]~[*:14]~1>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:4]~[*:3](~[O&D1&v2&H1&0*&!R:2])~[*:5]~[*:6]~[*:7]~[*:8]1~[*:9]~[*:10]~[C&D3&v4&H0&0*&R&z1:11](=[O&D1&v2&H0&0*&!R:12])-[C&D3&v4&H1&0*&R&z1:13]~[*:14]~1,"[329, 329]","[2, 2]"
191,[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[n&D2&v3&H1&0*&R:3]>>[S&D2&v2&H0&0*&!R:2].[n&D3&v3&H0&0*&R:3]-[C&D1&v4&H3&0*&!R&z1:1],[332],[1]
192,[C&D3&v4&H0&0*&!R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D3&v4&H0&0*&!R&z2:3]-[O&D1&v2&H1&0*&!R:4].[O&D1&v2&H0&0*&!R:5]=[C&D2&v4&H1&0*&!R&z1:6]>>[C&D3&v4&H0&0*&!R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D3&v4&H1&0*&!R&z1:6]-[O&D1&v2&H1&0*&!R:5].[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H0&0*&!R&z2:3],[333],[1]
193,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D2&v2&H0&0*&!R:3].[O&D0&v2&H2&0*&!R:4]>>[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:4].[O&D1&v2&H1&0*&!R:3],"[337, 740, 866, 922]","[1, 1, 1, 1]"
194,[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:3]>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:1]-[C&D3&v4&H1&0*&R&z2:3],"[339, 622]","[1, 1]"
195,[C&D4&v4&H0&0*&R&z2:1]-[O&D2&v2&H0&0*&!R:2].[O&D1&v2&H1&0*&!R:3]>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:3]-[C&D4&v4&H0&0*&R&z2:1],[340],[1]
196,[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2]-[C&D2&v4&H2&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D2&v4&H1&0*&!R&z0:2]=[C&D2&v4&H1&0*&!R&z0:3]-[C&D3&v4&H0&0*&!R&z2:4]=[O&D1&v2&H0&0*&!R:5],"[341, 499]","[1, 1]"
197,[O&D0&v2&H2&0*&!R:1].[c&D3&v4&H0&0*&R&z0:2](-[C&D2&v4&H1&0*&!R&z0:3]=[C&D2&v4&H1&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z2:5]=[O&D1&v2&H0&0*&!R:6]):[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]-[O&D1&v2&H1&0*&!R:10]>>[C&D1&v4&H3&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z2:5]=[O&D1&v2&H0&0*&!R:6].[c&D3&v4&H0&0*&R&z0:2](-[C&D2&v4&H1&0*&!R&z1:3]=[O&D1&v2&H0&0*&!R:1]):[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D3&v4&H0&0*&R&z1:9]-[O&D1&v2&H1&0*&!R:10],[347],[1]
198,[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5]>>[C&D2&v4&H2&0*&R&z0:1]-[C&D3&v4&H0&0*&R&z0:2]=[C&D2&v4&H1&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5],[349],[2]
199,[C&D1&v4&H3&0*&!R&z1:1]-[S&D3&v3&H0&+&!R:2].[N&D1&v3&H2&0*&!R:3]>>[N&D2&v3&H1&0*&!R:3]-[C&D1&v4&H3&0*&!R&z1:1].[S&D2&v2&H0&0*&!R:2],"[350, 691, 703]","[1, 1, 1]"
200,([C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&!R:3]-[O&D2&v2&H0&0*&!R:4])>>([O&D1&v2&H1&0*&!R:4].[P&D4&v5&H0&0*&!R:3]-[O&D2&v2&H0&0*&!R:2]-[C&D2&v4&H2&0*&!R&z1:1]),[352],[1]
201,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[C&D3&v4&H0&0*&R&z0:5]1=[C&D2&v4&H1&0*&R&z1:6]-[N&D3&v3&H0&0*&R:7]-[C&D2&v4&H1&0*&R&z1:8]=[C&D2&v4&H1&0*&R&z0:9]-[C&D2&v4&H2&0*&R&z0:10]-1>>[C&D3&v4&H1&0*&!R&z1:2](-[C&D1&v4&H3&0*&!R&z0:1])-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[c&D3&v4&H0&0*&R&z0:5]1:[c&D2&v4&H1&0*&R&z0:10]:[c&D2&v4&H1&0*&R&z0:9]:[c&D2&v4&H1&0*&R&z1:8]:[n&D3&v4&H0&+&R:7]:[c&D2&v4&H1&0*&R&z1:6]:1,[353],[1]
202,[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H1&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5].[O&D1&v2&H0&0*&!R:6]=[O&D1&v2&H0&0*&!R:7]>>[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5].[O&D1&v2&H1&0*&!R:6]-[O&D1&v2&H1&0*&!R:7],[354],[1]
203,[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H0&0*&R&z1:4]=[O&D1&v2&H0&0*&!R:5].[O&D1&v2&H1&0*&!R:6]-[O&D1&v2&H1&0*&!R:7]>>[C&D2&v4&H1&0*&R&z0:1]=[C&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&R&z0:3]-[C&D3&v4&H1&0*&R&z1:4]-[O&D1&v2&H1&0*&!R:5].[O&D1&v2&H0&0*&!R:6]=[O&D1&v2&H0&0*&!R:7],[354],[1]
204,[O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:3]-[O&D2&v2&H0&0*&R:4]>>[O&D1&v2&H1&0*&!R:2].[O&D2&v2&H0&0*&!R:1]-[C&D3&v4&H1&0*&R&z2:3]-[O&D2&v2&H0&0*&R:4],[356],[1]
205,[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[O&D1&v2&H1&0*&!R:4].[O&D2&v2&H0&0*&!R:5]-[C&D3&v4&H1&0*&R&z2:6]>>[*:1](~[O&D1&v2&H1&0*&!R:2])~[*:3]~[O&D2&v2&H0&0*&!R:4]-[C&D3&v4&H1&0*&R&z2:6].[O&D1&v2&H1&0*&!R:5],[356],[2]
206,[c&D2&v4&H1&0*&R&z1:1]:[c&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&!R&z1:3]-[n&D3&v4&H0&+&R:4].[n&D2&v3&H0&0*&R:5]>>[c&D2&v4&H1&0*&R&z1:1]:[c&D3&v4&H0&0*&R&z0:2]-[C&D2&v4&H2&0*&!R&z1:3]-[n&D3&v4&H0&+&R:5].[n&D2&v3&H0&0*&R:4],[357],[2]
207,[C&D2&v4&H1&0*&!R&z1:1]=[O&D1&v2&H0&0*&!R:2].([N&D1&v3&H2&0*&!R:3].[c&D3&v4&H0&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z1:5])>>[C&D3&v4&H1&0*&R&z1:1](-[N&D2&v3&H1&0*&R:3])-[c&D3&v4&H0&0*&R&z1:5]:[c&D3&v4&H0&0*&R&z0:4].[O&D0&v2&H2&0*&!R:2],[360],[2]
208,[N&D1&v3&H2&0*&!R:1].[N&D3&v3&H0&0*&!R:2]-[C&D2&v4&H1&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4]>>[N&D2&v3&H1&0*&!R:2].[O&D1&v2&H0&0*&!R:4]=[C&D2&v4&H1&0*&!R&z2:3]-[N&D2&v3&H1&0*&!R:1],[363],[2]
209,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]~[*:3](~[O&D1&v2&H0&0*&!R:4])~[*:5]~[*:6]~[O&D1&v2&H0&0*&!R:7].[n&D2&v3&H0&0*&R:8]>>[C&D2&v4&H2&0*&!R&z1:1]-[n&D3&v4&H0&+&R:8].[O&D1&v2&H0&0*&!R:4]~[*:3](~[O&D1&v2&H1&0*&!R:2])~[*:5]~[*:6]~[O&D1&v2&H0&0*&!R:7],[364],[3]
210,[C&D2&v4&H2&0*&!R&z1:1]-[n&D3&v4&H0&+&R:2].[O&D1&v2&H0&0*&!R:3]~[*:4](~[O&D1&v2&H1&0*&!R:5])~[*:6]~[*:7]~[O&D1&v2&H0&0*&!R:8]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:5]~[*:4](~[O&D1&v2&H0&0*&!R:3])~[*:6]~[*:7]~[O&D1&v2&H0&0*&!R:8].[n&D2&v3&H0&0*&R:2],[364],[3]
211,[C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:2].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6]-[O&D1&v2&H1&0*&!R:7]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6]-[O&D1&v2&H1&0*&!R:7].[P&D4&v5&H0&0*&!R:3](-[O&D1&v2&H1&0*&!R:2])-[O&D1&v2&H1&0*&!R:4],[365],[2]
212,[C&D2&v4&H2&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]~[*:3]~[O&D1&v2&H1&0*&!R:4].[P&D4&v5&H0&0*&!R:5]-[O&D1&v2&H1&0*&!R:6]>>[C&D2&v4&H2&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:6].[P&D4&v5&H0&0*&!R:5]-[O&D2&v2&H0&0*&!R:2]~[*:3]~[O&D1&v2&H1&0*&!R:4],[365],[2]
213,[N&D1&v3&H2&0*&!R:1].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z1:3]-[C&D3&v4&H1&0*&!R&z1:4](-[O&D1&v2&H1&0*&!R:5])-[C&D2&v4&H2&0*&!R&z1:6]-[O&D2&v2&H0&0*&!R:7]~[*:8]~[O&D1&v2&H1&0*&!R:9]>>[*:8](~[O&D1&v2&H1&0*&!R:7])~[O&D1&v2&H1&0*&!R:9].[N&D2&v3&H1&0*&!R:1]-[C&D2&v4&H2&0*&!R&z1:6]-[C&D2&v4&H2&0*&!R&z0:4]-[C&D3&v4&H0&0*&!R&z2:3](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:5],[367],[2]
214,([O&D1&v2&H1&0*&!R:1].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:3]-[O&D2&v2&H0&0*&R:4])>>([O&D1&v2&H1&0*&!R:4].[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:3]-[O&D2&v2&H0&0*&R:1]),"[368, 368]","[4, 2]"
215,[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2]-[O&D2&v2&H0&0*&!R:3].[O&D1&v2&H1&0*&!R:4]>>[C&D1&v4&H2&0*&!R&z0:1]=[C&D3&v4&H0&0*&!R&z1:2]-[O&D2&v2&H0&0*&!R:4].[O&D1&v2&H1&0*&!R:3],"[369, 369]","[2, 3]"
216,[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[c&D3&v4&H0&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z1:4]:[n&D2&v3&H1&0*&R:5].[N&D1&v3&H2&0*&!R:6]-[C&D3&v4&H1&0*&!R&z1:7]-[C&D2&v4&H2&0*&!R&z1:8]-[O&D1&v2&H1&0*&!R:9]>>[N&D1&v3&H2&0*&!R:6]-[C&D3&v4&H1&0*&!R&z1:7]-[C&D2&v4&H2&0*&!R&z0:8]-[c&D3&v4&H0&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z1:4]:[n&D2&v3&H1&0*&R:5].[O&D0&v2&H2&0*&!R:9].[O&D1&v2&H0&0*&!R:2]=[C&D2&v4&H1&0*&!R&z1:1],[383],[2]
217,[C&D2&v4&H1&0*&!R&z2:1]-[O&D1&v2&H1&0*&!R:2].[N&D2&v3&H1&0*&!R:3]~[*:4]:[*:5]:[*:6]:[*:7]~[*:8]~[N&D2&v3&H1&0*&!R:9].[P&D4&v5&H0&0*&!R:10](-[O&D1&v2&H1&0*&!R:11])-[O&D2&v2&H0&0*&!R:12]-[P&D4&v5&H0&0*&!R:13]-[O&D1&v2&H1&0*&!R:14]>>[N&D3&v3&H0&0*&!R:3](-[C&D2&v4&H1&0*&!R&z2:1])~[*:4]:[*:5]:[*:6]:[*:7]~[*:8]~[N&D2&v3&H1&0*&!R:9].[P&D4&v5&H0&0*&!R:13](-[O&D1&v2&H1&0*&!R:12])-[O&D1&v2&H1&0*&!R:14].[P&D4&v5&H0&0*&!R:10](-[O&D1&v2&H1&0*&!R:2])-[O&D1&v2&H1&0*&!R:11],[385],[1]
218,[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D3&v4&H1&0*&!R&z1:3](-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H1&0*&!R&z1:5](-[O&D1&v2&H1&0*&!R:6])-[C&D3&v4&H1&0*&!R&z1:7]-[C&D3&v4&H0&0*&!R&z2:8](=[O&D1&v2&H0&0*&!R:9])-[O&D1&v2&H1&0*&!R:10]>>[C&D3&v4&H0&0*&!R&z1:1](=[O&D1&v2&H0&0*&!R:2])-[C&D2&v4&H2&0*&!R&z0:3]-[C&D3&v4&H1&0*&!R&z1:5](-[O&D1&v2&H1&0*&!R:6])-[C&D3&v4&H1&0*&!R&z1:7]-[C&D3&v4&H0&0*&!R&z2:8](=[O&D1&v2&H0&0*&!R:9])-[O&D1&v2&H1&0*&!R:10].[O&D0&v2&H2&0*&!R:4],[451],[2]
219,[C&D3&v4&H1&0*&!R&z1:1](-[O&D1&v2&H1&0*&!R:2])-[C&D3&v4&H1&0*&!R&z1:3](-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H0&0*&!R&z2:5](=[O&D1&v2&H0&0*&!R:6])-[O&D1&v2&H1&0*&!R:7]>>[C&D2&v4&H2&0*&!R&z0:1]-[C&D3&v4&H0&0*&!R&z1:3](=[O&D1&v2&H0&0*&!R:4])-[C&D3&v4&H0&0*&!R&z2:5](=[O&D1&v2&H0&0*&!R:6])-[O&D1&v2&H1&0*&!R:7].[O&D0&v2&H2&0*&!R:2],"[463, 961]","[2, 1]"
220,[C&D3&v4&H1&0*&!R&z0:1](-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:4])-[C&D3&v4&H1&0*&!R&z1:5]-[N&D1&v3&H2&0*&!R:6]>>[C&D3&v4&H0&0*&!R&z0:1](=[C&D2&v4&H1&0*&!R&z0:5])-[C&D3&v4&H0&0*&!R&z2:2](=[O&D1&v2&H0&0*&!R:3])-[O&D1&v2&H1&0*&!R:4].[N&D0&v3&H3&0*&!R:6],[468],[2]
