id,smarts,ni_ids
398,[#17:1].[#6:2]-[#8:3]>>[#6:2]-[#17:1].[#8:3],['rule0183']
399,[#8:1]=[#6:2]-[#6:3]-[#6:4](=[#8:5])-[#6:6]-[#6:7](=[#8:8])-[#6:9]=[#8:10]>>[#8:5]-[#6:4]1:[#6:3]:[#6:2]:[#6:9]:[#6:7](-[#8:8]):[#6:6]:1.[#8:10]=[#8:1],['rule0819']
400,[#16:1].[#6:2]-[#6:3]>>[#6:2].[#6:3]-[#16:1],"['rule0086', 'rule0275', 'rule0349', 'rule1073']"
401,[#6:1]1:[#7:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]-1.[#6:7]=[#8:8].[#8:9].[#8:10]-[#16:11]>>[#6:7]-[#16:11]=[#8:10].[#6:1]1:[#6:6]-[#7:5]-[#6:4]:[#6:3]-[#7:2]-1.[#8:8]=[#8:9],['rule0425']
402,([#6:1].[#8:2]).[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:1]-[#8:2].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:10].[#8:9],['rule0144']
403,[#6:1]=[#6:2]-[#8:3]-[#6:4]-[#8:5].[#8:6]>>([#6:4]=[#8:3].[#6:1]-[#6:2]=[#8:6]).[#8:5],['rule1148']
404,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#8:8].[#7:9].[#8:10]-[#6:11]:[#6:12]-[#8:13]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#7:9]-[#6:11]:[#6:12]-[#6:7]-[#8:8].[#8:10]=[#8:13],['rule1002']
405,[#6:1]=[#8:2].[#7:3]-[#6:4]-[#6:5]=[#8:6]>>[#7:3]=[#6:4]-[#6:5](-[#8:6])-[#6:1]-[#8:2],['rule0636']
406,[#6:1]-[#8:2].[#8:3]=[#8:4]>>[#6:1]=[#8:2].[#8:3]-[#8:4],['rule0074']
407,[#6:1]-[#8:2].[#6:3]1-[#6:4]-[#8:5]-1.[#6:6]=[#8:7]>>[#6:1]-[#6:6]-[#8:7].[#6:3]=[#6:4].[#8:2]=[#8:5],['rule0423']
408,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#8:8].[#8:1]=[#6:2]1-[#6:3]:[#6:4]-[#6:5](=[#8:9])-[#6:6]:[#6:7]-1,['rule0432']
409,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#7:2],['rule0119']
410,[#6:1].[#6:2]-[#6:3]>>[#6:2].[#6:1]-[#6:3],['rule0126']
411,[#6:1]1:[#6:2]:[#6:3]:[#7:4]:[#6:5]:1.[#6:6]1=[#6:7]-[#7:8]-[#6:9]=[#6:10]-[#6:11]-1.[#8:12]=[#8:13]>>[#6:10]1:[#6:11]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#8:12].[#8:13]=[#6:3]1-[#6:2]-[#6:1]:[#6:5]-[#7:4]-1,['rule0923']
412,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#6:8]-[#6:9]=[#8:10]>>[#6:7]-[#6:8]=[#6:9]-[#8:10].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule1044']
413,[#16:1].[#6:2]-[#16+:3]>>[#16+0:3].[#6:2]-[#16:1],['rule0200']
414,[#6:1]-[#6:2].[#8:3]=[#8:4]>>[#6:1]-[#8:3].[#6:2]=[#8:4],['rule0444']
415,([#6:1].[#6:2]-[#6:3](=[#8:4])-[#6:5]=[#8:6]).[#16:7]>>[#6:1]-[#8:4]-[#6:3](-[#6:5]-[#8:6])-[#6:2]-[#16:7],['rule1099']
416,([#6:1]-[#6:2].[#6:3]=[#6:4]-[#6:5]).[#6:6]-[#16+:7]>>([#6:1]-[#6:6]-[#6:2].[#6:3]1-[#6:4]-[#6:5]-1).[#16+0:7],['rule1183']
417,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#6:9]1-[#6:10]-[#6:11]:[#6:12]-[#7:13]-1>>[#6:10]1:[#6:11]:[#6:12]:[#7:13]:[#6:9]:1.[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:7]=[#8:8],['rule0922']
418,[#6:1]=[#8:2].[#8:3].[#8:4]=[#6:5]=[#8:6]>>[#6:1]=[#6:5].[#8:2]=[#8:3].[#8:4]=[#8:6],['rule0838']
419,[#16:1]-[#16:2].[#6:3]-[#6:4]-[#8:5]>>([#16:1].[#6:3]-[#16:2]).[#6:4]=[#8:5],['rule0328']
420,[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#6:6]-[#6:7]-[#6:8].[#8:9].[#8:10]>>[#6:1]-[#6:2]=[#6:3].[#6:8]-[#8:10].[#6:7]=[#6:6]-[#6:5]-[#6:4]-[#8:9],['rule1103']
421,[#6:1]-[#8:2].[#8:3]-[#16:4]>>[#6:1]-[#16:4]=[#8:3].[#8:2],['rule0740']
422,[#6:1]=[#8:2].[#7:3].[#8:4]-[#15:5]>>[#6:1]-[#7:3].[#8:4].[#8:2]-[#15:5],"['rule0759', 'rule1161']"
423,[#16:1].[#6:2]-[#8:3].[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7+:8]:[#6:9]:1.[#6:10]1:[#6:11]:[#6:12]:[#6:13]:[#7+:14]:[#6:15]:1>>[#6:10]1=[#6:15]-[#7+0:14]-[#6:13]=[#6:12]-[#6:11]-1.[#6:4]1=[#6:9]-[#7+0:8]-[#6:7]=[#6:6]-[#6:5]-1.[#8:3]=[#6:2]-[#16:1],['rule0179']
424,[#16:1].[#16:2].[#6:3]-[#7:4]-[#6:5]>>[#6:3]-[#16+:1].[#6:5]-[#16+:2].[#7:4],['rule0227']
425,[#6:1]=[#7+:2].[#8:3]>>([#7+0:2].[#6:1]=[#8:3]),['rule0338']
426,[#6:1]1:[#6:2]:[#6:3]:[#7+:4]:[#6:5]:[#6:6]:1.[#8:7]-[#8:8].[#8:9]-[#8:10]>>[#6:1]1:[#6:2]-[#6:3]-[#7+0:4]-[#6:5]-[#6:6]-1.[#8:10]=[#8:9].[#8:7]=[#8:8],['rule0675']
427,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:1]-[#6:2]1-[#6:6]-[#6:5]-1-[#6:4]=[#6:3].[#8:7],['rule0319']
428,[#6:1]-[#6:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:1]-[#8:10]-[#6:2].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:9],['rule0083']
429,[#6:1]-[#7:2].[#6:3]1:[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#6:8]-1>>([#6:1].[#7:2]).[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7:5]:[#6:4]-1,['rule0799']
430,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#8:1]=[#6:2](-[#6:3]=[#8:8])-[#6:7]=[#6:6]-[#6:5]:[#6:4]-[#8:9],['rule0683']
431,[#6:1]#[#7+:2].[#8:3]>>[#7+0:2]-[#6:1]=[#8:3],['rule1033']
432,[#6:1]-[#7:2]1:[#6:3]:[#6:4]:[#7:5]:[#6:6]:1.[#8:7]>>[#6:1]-[#8:7].[#6:3]1=[#7:2]-[#6:6]=[#7:5]-[#6:4]-1,['rule1159']
433,[#8:1]-[#6:2]-[#8:3]>>([#8:1].[#6:2]=[#8:3]),['rule0064']
434,[#6:1].[#6:2].[#8:3]=[#8:4]>>[#6:1]-[#8:3].[#6:2]-[#8:4],['rule0285']
435,([#6:1].[#6:2]:[#6:3]-[#8:4]).[#6:5]1=[#6:6]-[#7:7]-[#6:8]=[#6:9]-[#6:10]-1.[#8:11]=[#8:12]>>([#6:1]-[#8:4].[#6:3]:[#6:2]-[#8:11]).[#6:5]1:[#6:10]:[#6:9]:[#6:8]:[#7+:7]:[#6:6]:1.[#8:12],['rule1005']
436,([#7:1].[#6:2]=[#8:3])>>[#6:2]=[#7+:1].[#8:3],['rule0339']
437,[#6:1]-[#7:2]-[#6:3]1(-[#8:4])-[#6:5]-[#7:6]=[#6:7]-[#7:8]=[#6:9]-1>>[#6:1]=[#7:2]-[#6:3]1:[#6:5]:[#7:6]:[#6:7]:[#7:8]:[#6:9]:1.[#8:4],['rule0892']
438,[#16:1].[#6:2]-[#8:3]-[#6:4]-[#6:5]1-[#6:6]=[#7:7]-[#6:8]:[#6:9]-1>>([#6:4]=[#8:3].[#6:5]1:[#6:9]:[#6:8]:[#7:7]:[#6:6]:1).[#6:2]-[#16:1],['rule1020']
439,[#6:1]=[#6:2]-[#7:3].[#8:4]>>([#7:3].[#6:1]-[#6:2]=[#8:4]),['rule0880']
440,[#16:1].[#16:2].[#6:3]=[#6:4]-[#8:5].[#6:6]=[#8:7]>>[#6:3]-[#6:6]-[#16:1].[#8:7].[#8:5]=[#6:4]-[#16:2],['rule0834']
441,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]-[#6:9]-[#6:10]-[#8:11]>>[#6:9]-[#6:10]=[#8:11].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:8]=[#8:7],['rule0081']
442,([#8:1]-[#15:2].[#8:3]-[#15:4]).[#6:5]-[#6:6]=[#8:7].[#8:8]>>([#8:1].[#8:3]).[#6:5]=[#6:6]-[#8:7]-[#15:2].[#8:8]-[#15:4],['rule1087']
443,([#8:1].[#6:2]-[#16:3])>>[#16:3].[#6:2]-[#8:1],['rule0280']
444,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]1:[#6:8]:[#6:9]:[#6:10]:[#7+:11]:[#6:12]:1.[#7:13].[#7:14]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:7]1=[#6:12]-[#7+0:11]-[#6:10]=[#6:9]-[#6:8]-1.[#7:13]=[#7:14],['rule0573']
445,[#6:1]=[#8:2].[#7:3]>>[#6:1]=[#7+:3].[#8:2],['rule0668']
446,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#8:5].[#8:6]>>[#8:3].[#8:5]-[#6:4]-[#6:2]-[#6:1]-[#8:6],['rule1091']
447,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:1]-[#6:2]-[#6:6]=[#6:5]-[#6:4]=[#6:3].[#8:7],['rule0259']
448,[#16:1].[#6:2]-[#17:3]>>[#17:3].[#6:2]-[#16+:1],['rule1123']
449,[#6:1]-[#6:2]1-[#6:3]-[#6:4]-1-[#6:5]=[#6:6].[#8:7]>>([#6:1]=[#6:2].[#6:6]-[#6:5]=[#6:4]-[#6:3]-[#8:7]),['rule0318']
450,[#6:1]-[#8:2].[#8:3]-[#8:4]>>[#6:1].[#8:2].[#8:3]=[#8:4],['rule0147']
451,[#7:1]-[#6:2]-[#7:3].[#8:4]>>([#7:1].[#7:3]).[#6:2]=[#8:4],['rule0953']
452,[#6:1]1-[#6:2]-[#8:3]-1.[#8:4]-[#6:5]=[#6:6]-[#8:7]>>[#6:1]=[#6:2].[#8:3].[#8:4]=[#6:5]-[#6:6]=[#8:7],['rule0965']
453,([#6:1]=[#6:2]-[#6:3]-[#8:4].[#6:5]=[#6:6]-[#6:7]=[#6:8]-[#6:9]-[#8:10])>>([#6:3]=[#6:2]-[#6:1].[#6:9]=[#6:8]-[#6:7]=[#6:6]-[#6:5]).[#8:10]=[#8:4],['rule0986']
454,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7].[#8:8]=[#8:9]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7+:7]-[#8:8].[#8:9],['rule0326']
455,[#7:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5](-[#8:6]):[#6:7](-[#8:8]):[#6:9]:1>>([#7:1].[#8:6]=[#6:5]1-[#6:4]=[#6:3]-[#6:2]=[#6:9]-[#6:7]-1=[#8:8]),['rule1189']
456,[#6:1]-[#6:2]1-[#6:3]=[#6:4]-[#6:5]-[#7:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:3]1:[#6:1]:[#6:2]:[#7:6]:[#6:5]:[#6:4]:1.[#8:13].[#8:14],['rule0925']
457,[#8:1]-[#6:2]-[#6:3]1:[#7:4]:[#6:5]:[#6:6]:[#6:7]:1-[#6:8]1:[#6:9]:[#6:10]:[#7:11]:[#6:12]:1-[#8:13].[#8:14]=[#8:15]>>[#6:2]=[#8:1].[#8:14].[#8:13]=[#6:12]1-[#7:11]-[#6:10]:[#6:9]-[#6:8]-1=[#6:7]1-[#6:6]=[#6:5]-[#7:4]-[#6:3]-1=[#8:15],['rule0887']
458,[#16:1].[#6:2]-[#8:3]>>[#6:2]-[#16+:1].[#8:3],"['rule0010', 'rule0405', 'rule0757']"
459,[#6:1]-[#6:2]-[#8:3].[#8:4]-[#15:5]>>[#6:1]=[#6:2].[#8:4].[#8:3]-[#15:5],['rule0454']
460,[#16:1].[#8:2].[#8:3]=[#8:4]>>[#8:3]-[#8:4].[#8:2]=[#16:1],['rule0536']
461,[#6:1]-[#8:2].[#7:3]:[#6:4]-[#6:5]-[#8:6]>>[#6:1]-[#7+:3]:[#6:4].[#6:5]=[#8:6].[#8:2],['rule0812']
462,([#6:1].[#6:2]=[#6:3]-[#6:4]-[#8:5])>>[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5],['rule0510']
463,[#8:1]-[#6:2]-[#8:3]>>[#6:2]=[#8:1].[#8:3],"['rule0140', 'rule0651']"
464,[#6:1]-[#8:2]-[#8:3]>>[#6:1].[#8:2]=[#8:3],['rule0539']
465,[#6:1]-[#7+:2].[#8:3]>>[#6:1]-[#8:3].[#7+0:2],"['rule0311', 'rule0519', 'rule0717', 'rule1217']"
466,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7]-[#8:8].[#8:9]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#7:7].[#8:8]=[#8:9],['rule0133']
467,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#8:8].[#7:9].[#8:10]>>[#6:7]-[#7+:9].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#8:8],['rule0488']
468,([#6:1]-[#8:2].[#6:3]-[#8:4])>>([#6:1].[#8:2].[#6:3]=[#8:4]),['rule0168']
469,([#6:1].[#7:2]-[#8:3])>>([#7:2].[#6:1]-[#8:3]),['rule0392']
470,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7]-[#6:8]=[#6:9]-[#8:10]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#6:9]-[#6:8]=[#8:7],['rule1109']
471,[#8:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5](=[#8:6])-[#6:7]-[#6:8]=[#8:9]>>[#8:6]-[#6:5]1:[#6:4]:[#6:3]:[#6:2]:[#6:8]:[#6:7]:1.[#8:1]=[#8:9],['rule0308']
472,[#16:1].[#8:2]-[#8:3]>>[#8:2].[#8:3]-[#16:1],['rule1174']
473,[#8:1].[#8:2]-[#15:3]>>[#8:2].[#8:1]-[#15:3],"['rule0014', 'rule0015', 'rule0016', 'rule0017', 'rule0029', 'rule0036', 'rule0037', 'rule0124', 'rule0125', 'rule0215', 'rule0216', 'rule0472', 'rule0473', 'rule0767', 'rule0768', 'rule1221', 'rule1222']"
474,[#8:1]=[#6:2]1-[#6:3]-[#6:4]-[#6:5]=[#6:6]-1>>[#6:4]=[#6:5]-[#6:6]=[#6:2]1-[#6:3]-[#8:1]-1,['rule1043']
475,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]=[#7+:8]>>[#6:7]-[#7+0:8].[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1,['rule0331']
476,[#6:1]-[#6:2]=[#8:3].[#6:4]=[#8:5]>>[#6:1]=[#6:2]-[#6:4]-[#8:5]-[#8:3],['rule0474']
477,[#16:1].[#8:2]-[#8:3]>>[#8:2].[#8:3]=[#16:1],['rule0655']
478,[#6:1]-[#8:2].[#6:3]=[#8:4].[#7:5]>>[#6:1]-[#8:4]-[#6:3]-[#7:5].[#8:2],"['rule0734', 'rule1223']"
479,[#6:1]1:[#6:2]:[#6:3]2:[#16:4]:[#16:5]:[#6:6]:[#6:7]-2:[#7:8]:1.[#8:9]-[#8:10]>>[#16:5]-[#6:6]=[#6:7]1-[#7:8]-[#6:1]-[#6:2]=[#6:3]-1-[#16:4].[#8:10]=[#8:9],['rule0927']
480,[#6:1]=[#6:2]-[#6:3]-[#6:4]1-[#6:5]:[#6:6]-[#7:7]-[#6:8]-1-[#7:9].[#8:10]>>([#7:9].[#6:4]1:[#6:5]:[#6:6]:[#7:7]:[#6:8]:1).[#6:3]=[#6:2]-[#6:1]-[#8:10],['rule0527']
481,[#6:1].[#6:2]-[#16+:3]>>[#16+0:3].[#6:1]-[#6:2],"['rule0043', 'rule0843']"
482,[#6:1]#[#7:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#6:9]1=[#6:10]-[#7:11]-[#6:12]=[#6:13]-[#6:14]-1>>[#6:1]-[#7:2].[#6:13]1:[#6:14]:[#6:9]:[#6:10]:[#7+:11]:[#6:12]:1.[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule1213']
483,[#16:1].[#16:2].[#16:3]-[#16:4]>>[#16:3].[#16:4].[#16:1]-[#16:2],['rule0272']
484,([#7:1].[#6:2]-[#7+:3])>>[#6:2]-[#7+:1].[#7+0:3],['rule0624']
485,[#6:1]#[#6:2].[#8:3]>>[#6:1]-[#6:2]=[#8:3],['rule0797']
486,[#16:1].[#6:2]-[#16:3]>>[#16:3].[#6:2]-[#16+:1],['rule0199']
487,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7]=[#6:8]:[#6:9]=[#7:10]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:10]-[#6:9]:[#6:8]-[#7:7],['rule1013']
488,[#7:1]-[#6:2]=[#7:3].[#8:4].[#8:5]-[#15:6]>>[#7:1].[#7:3]-[#6:2]=[#8:5].[#8:4]-[#15:6],['rule0763']
489,([#6:1]-[#8:2].[#6:3]-[#16:4])>>([#6:3]-[#8:2].[#6:1]-[#16:4]),['rule0893']
490,[#6:1]-[#6:2]-[#16:3]=[#8:4]>>[#6:1]=[#6:2].[#8:4]-[#16:3],"['rule0282', 'rule0749']"
491,[#6:1]=[#6:2]-[#8:3]-[#15:4]-[#8:5].[#8:6]>>[#6:1]-[#6:2]=[#8:5].[#8:3]-[#15:4]-[#8:6],['rule1028']
492,[#6:1]-[#8:2].[#6:3]:[#6:4]-[#8:5]>>[#6:1]-[#6:3]:[#6:4]=[#8:5].[#8:2],['rule0910']
493,[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#8:5]>>[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5],['rule0344']
494,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#8:13]=[#8:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#8:13]-[#6:1]1-[#6:2]:[#6:3]-[#6:4]=[#6:5]-[#6:6]-1-[#8:14],['rule0094']
495,[#6:1].[#6:2]=[#8:3].[#8:4]>>[#6:1]-[#8:4].[#6:2]-[#8:3],['rule0413']
496,[#6:1]-[#16+:2].[#9:3]>>[#16+0:2].[#6:1]-[#9:3],['rule1024']
497,[#6:1]=[#8:2].[#6:3]=[#8:4].[#8:5]>>[#6:1]-[#6:3]-[#8:4].[#8:2]=[#8:5],['rule0351']
498,([#6:1].[#6:2]=[#6:3]-[#6:4]-[#8:5].[#6:6]=[#6:7]-[#6:8])>>[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:6]-[#6:7]=[#6:8].[#8:5],['rule0617']
499,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#8:8].[#8:9].[#8:10]>>[#6:7]-[#8:8].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#8:9],['rule0072']
500,([#6:1]-[#8:2].[#8:3]-[#15:4]).[#8:5]>>[#6:1]-[#8:3].[#8:2].[#8:5]-[#15:4],['rule1215']
501,[#6:1]-[#6:2]=[#8:3].[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#6:10]=[#8:11]>>[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#8:11]-[#6:10]-[#6:1]-[#6:2]-[#8:3],['rule0080']
502,[#6:1]-[#16+:2].[#8:3].[#8:4]-[#15:5]-[#8:6]>>[#16+0:2].[#6:1]-[#8:4]-[#15:5]-[#8:3].[#8:6],['rule1220']
503,[#6:1]-[#7:2].[#8:3]>>[#6:1]-[#8:3].[#7:2],"['rule0013', 'rule0056', 'rule0099', 'rule0122', 'rule0162', 'rule0195', 'rule0430']"
504,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5]-[#6:6]-[#6:7]-[#6:8]-[#6:9]-[#6:10]=[#6:11]>>([#6:1]=[#6:2].[#6:3]=[#6:4].[#6:5]=[#6:6].[#6:7]=[#6:8].[#6:9]=[#6:10]-[#6:11]),['rule0640']
505,[#6:1]-[#8:2].[#8:3]>>([#6:1].[#8:2]-[#8:3]),['rule0671']
506,[#16:1].[#6:2]-[#16+:3]>>[#16+0:3].[#6:2]-[#16+:1],"['rule0708', 'rule0709']"
507,([#6:1]=[#6:2]-[#6:3].[#6:4]=[#6:5]-[#6:6]=[#6:7]-[#6:8]).[#8:9]=[#8:10]>>([#6:3]=[#6:2]-[#6:1]-[#8:10].[#6:8]=[#6:7]-[#6:6]=[#6:5]-[#6:4]-[#8:9]),['rule0985']
508,[#6:1]=[#6:2]-[#6:3]1-[#6:4]-[#6:5]-[#6:6]-1.[#8:7]>>([#6:4]=[#6:5].[#6:1]-[#6:2]=[#6:3]-[#6:6]-[#8:7]),['rule0363']
509,[#6:1]-[#8:2].[#6:3]=[#8:4].[#6:5]=[#8:6].[#7:7]>>[#6:1]-[#6:3]-[#8:4].[#6:5]-[#7:7].[#8:2]=[#8:6],['rule0380']
510,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#6:5](-[#8:6])-[#6:7]-[#8:8]>>[#6:7]=[#6:5]-[#6:4]-[#6:3]=[#6:2]-[#6:1].[#8:6]=[#8:8],['rule0984']
511,[#6:1]=[#6:2].[#8:3]-[#8:4]>>[#6:1]-[#6:2].[#8:3]=[#8:4],['rule0114']
512,[#7:1].[#8:2]=[#6:3]-[#8:4]>>[#6:3]#[#7:1].[#8:2].[#8:4],['rule0242']
513,[#6:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[#8:8]>>[#6:1]-[#8:8].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1,"['rule0026', 'rule0267', 'rule0837']"
514,[#53:1].[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:2]-[#53:1].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1,['rule0841']
515,[#6:1]-[#16+:2].[Se:3]>>[#16+0:2].[#6:1]-[Se+:3],['rule1111']
516,[#6:1]-[#7:2].[#6:3]-[#7:4].[#8:5]=[#8:6]>>[#6:1]=[#8:5].[#6:3]=[#8:6].[#7:2].[#7:4],['rule1176']
517,[#8:1]-[#6:2]:[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#16:7]>>[#16:7].[#6:3]1:[#6:2]:[#8:1]:[#6:6]:[#6:5]:[#6:4]:1,['rule0614']
518,[#6:1]-[#17:2].[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1>>[#17:2].[#6:1].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1,['rule1009']
519,[#16:1].[#8:2]-[#6:3]1:[#6:4]:[#6:5]:[#8:6]:[#6:7]:[#6:8]:1>>[#8:6]=[#6:5]-[#6:4]-[#6:3](=[#8:2])-[#6:8]-[#6:7]-[#16:1],['rule0890']
520,[#6:1]-[#16:2].[#8:3]>>[#6:1].[#8:3]-[#16:2],['rule0337']
521,([#8:1].[#6:2]=[#6:3]-[#6:4](=[#8:5])-[#6:6](-[#8:7])-[#8:8]).[#8:9]>>([#8:7].[#8:1]-[#6:2]-[#6:3](-[#8:9])-[#6:4](-[#8:5])-[#6:6]=[#8:8]),['rule0898']
522,[#6:1]=[#8:2].[#8:3]>>[#6:1].[#8:2]=[#8:3],['rule0173']
523,[#8:1].[#8:2]-[#6:3](-[#6:4]-[#8:5])-[#7:6]1:[#6:7]:[#6:8]:[#7:9]:[#6:10]:1>>([#8:2].[#6:4]1=[#7:9]-[#6:8]:[#6:7]-[#7:6]-[#6:3]-1).[#8:1]=[#6:10]-[#8:5],['rule1069']
524,([#6:1]-[#8:2].[#6:3]=[#8:4]).[#7:5].[#8:6]-[#15:7]>>[#6:1]-[#7:5]-[#6:3]-[#8:4].[#8:6].[#8:2]-[#15:7],['rule0502']
525,[#8:1]-[#6:2]-[#6:3]-[#8:4]>>([#6:2]=[#6:3].[#8:1]-[#8:4]),['rule0909']
526,[#6:1]-[#6:2]-[#6:3]=[#8:4].[#6:5]1=[#6:6]-[#7:7]-[#6:8]=[#6:9]-[#6:10]-1>>[#6:1]-[#6:3](-[#6:2])-[#8:4].[#6:5]1:[#6:10]:[#6:9]:[#6:8]:[#7+:7]:[#6:6]:1,['rule0348']
527,[#6:1]=[#6:2]-[#6:3]-[#8:4].[#8:5]-[#8:6]>>([#8:4].[#6:3]=[#6:2]-[#6:1]).[#8:5]=[#8:6],['rule0962']
528,[#6:1]-[#16+:2].[#7:3]:[#6:4]-[#7:5]>>[#16+0:2].[#6:1]-[#7:3]:[#6:4]=[#7:5],['rule0422']
