id,smarts,sources,hash
EVODEX.2-Dm324,[#8:16]-[#7:4]=[#6:3](-[#6:6])-[#1:19]>>[#8]=[#6](-[#8])-[#6:3](-[#6:6])(-[#7:4](-[#8]-[#1])-[#8:16])-[#1:19],"EVODEX.2-P3757,EVODEX.2-P4065,EVODEX.2-P4179,EVODEX.2-P460,EVODEX.2-P594",33373086215904002748566920372982455212607484359906980114497628489748856436753
EVODEX.2-Dm325,[#8:16]-[#7:4]=[#6:3](-[#6:6])-[#1:19].[#8:1]=[#6:2]=[#8:17].[#8:5](-[#1])-[#1]>>[#8:17]=[#6:2](-[#8:1]-[#1])-[#6:3](-[#6:6])(-[#7:4](-[#8:5]-[#1])-[#8:16])-[#1:19],"EVODEX.2-P1759,EVODEX.2-P2108,EVODEX.2-P2702,EVODEX.2-P4066,EVODEX.2-P461",69259496775699794889340294094387281234261002961714774735216527102151269755330
EVODEX.2-Dm326,[#6:3]-[#16:2]-[#1].[#6:50]-[#6:1](=[#8:51])-[#6:66](-[#7:69])(-[#6:70])-[#1:140].[#8:68]=[#6:67]=[#8:72]>>[#6:50]-[#6:1](=[#8:51])-[#16:2]-[#6:3].[#7:69]-[#6:66](-[#6:70])(-[#6:67](=[#8:72])-[#8:68]-[#1])-[#1:140],"EVODEX.2-P1913,EVODEX.2-P2063,EVODEX.2-P2591,EVODEX.2-P462,EVODEX.2-P886",114028273352121410701096171665381479809342013775463199979071701425471144744605
EVODEX.2-Dm327,[#6:3]-[#16:2]-[#1].[#6:50]-[#6:1](=[#8:51])-[#6:66](-[#7:69])(-[#6:70])-[#1:140]>>[#6:50]-[#6:1](=[#8:51])-[#16:2]-[#6:3].[#7:69]-[#6:66](-[#6:70])(-[#6](=[#8])-[#8])-[#1:140],"EVODEX.2-P1838,EVODEX.2-P2064,EVODEX.2-P2592,EVODEX.2-P463,EVODEX.2-P670",60398507308506749117291702205328935480375590417387707492839659099926561985899
EVODEX.2-Dm329,[#7:10](-[#6:1](=[#8:3])-[#6:4])(-[#1])-[#1]>>[#6:4]-[#6:1](=[#8:3])-[#8]-[#1].[#7:10](-[#1])(-[#1])-[#1],"EVODEX.2-P1686,EVODEX.2-P3170,EVODEX.2-P467,EVODEX.2-P802,EVODEX.2-P818",73741616157309332244703729876524952980626330899941651084590343371169993702548
EVODEX.2-Dm331,[#6:29](=[#8:31])-[#8:28]-[#1]>>[#6:29](=[#8:31])-[#8:28]-[#6](-[#1])(-[#1])-[#1],"EVODEX.2-P1112,EVODEX.2-P2704,EVODEX.2-P3284,EVODEX.2-P469,EVODEX.2-P650",76258243124153995439667438847727655081631709643666936858947901670276330601138
EVODEX.2-Dm332,[#6:4]-[#6:1](-[#6:3])(-[#8:24]-[#6:25]=[#8:26])-[#1:47].[#8:2](-[#1])-[#1]>>[#6:4]-[#6:1](-[#6:3])(-[#8:2]-[#1])-[#1:47].[#6:25](=[#8:26])-[#8:24]-[#1],"EVODEX.2-P2586,EVODEX.2-P3505,EVODEX.2-P3932,EVODEX.2-P470,EVODEX.2-P821",55375590638913419121845175606879115281165790267594434386051434404722646977133
EVODEX.2-Dm333,[#6:50]-[#7:49](-[#6:1](=[#8:3])-[#6:4])-[#1].[#7:2](-[#6:46])(-[#1])-[#1]>>[#6:4]-[#6:1](=[#8:3])-[#7:2](-[#6:46])-[#1].[#6:50]-[#7:49](-[#1])-[#1],"EVODEX.2-P1767,EVODEX.2-P2176,EVODEX.2-P3729,EVODEX.2-P4128,EVODEX.2-P473",70668532688985838269484337346859048170720283888032776013151276771236625401389
EVODEX.2-Dm334,[#6:9]-[#6:7](-[#8:8]-[#1])(-[#6](-[#6](=[#8])-[#6]=[#8])(-[#1])-[#1])-[#1:19]>>[#8:8]=[#6:7](-[#6:9])-[#1:19],"EVODEX.2-P1001,EVODEX.2-P1607,EVODEX.2-P1785,EVODEX.2-P2988,EVODEX.2-P474",33106706476217109475202745547926799080134031548622041125850915398876346877182
EVODEX.2-Dm335,[#6:9]-[#6:7](-[#8:8]-[#1])(-[#6:1](-[#6:2](=[#8:3])-[#6:4]=[#8:5])(-[#1:21])-[#1:22])-[#1:19]>>[#6:1](-[#6:2](=[#8:3])-[#6:4]=[#8:5])(-[#1:21])(-[#1:22])-[#1].[#8:8]=[#6:7](-[#6:9])-[#1:19],"EVODEX.2-P1494,EVODEX.2-P1671,EVODEX.2-P1786,EVODEX.2-P2512,EVODEX.2-P475",88474880739203034045710329304584914381968745653525159173533652320448232975083
EVODEX.2-Dm336,[#15:34](=[#8:36])-[#8:2]-[#15:55](=[#8:56])(-[#8:57])-[#8:58]>>[#6]-[#6](-[#6])(-[#8:2]-[#15:34]=[#8:36])-[#1].[#8:56]=[#15:55](-[#8]-[#1])(-[#8:57])-[#8:58],"EVODEX.2-P1405,EVODEX.2-P2194,EVODEX.2-P2720,EVODEX.2-P477,EVODEX.2-P832",57784994249291912799926067252336274803648631164210839086280404166639048071167
EVODEX.2-Dm338,[#8](-[#6:1](-[#6:3])(-[#6:4])-[#1:44])-[#1].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#8:2](-[#6:1](-[#6:3])(-[#6:4])-[#1:44])-[#1],"EVODEX.2-P1417,EVODEX.2-P2837,EVODEX.2-P3586,EVODEX.2-P4257,EVODEX.2-P480",39968338088312659696798563633168081543493858980317414293988115871478643205550
EVODEX.2-Dm339,[#6:27](-[#16&+](-[#6])-[#6])(-[#1:63])(-[#1:64])-[#1:65].[#6:29](=[#8:31])-[#8:28]-[#1]>>[#6:29](=[#8:31])-[#8:28]-[#6:27](-[#1:63])(-[#1:64])-[#1:65],"EVODEX.2-P2703,EVODEX.2-P3283,EVODEX.2-P3755,EVODEX.2-P481,EVODEX.2-P649",67170795922799955828138564206079414967454931751634938252882377906752735716478
EVODEX.2-Dm340,[#6:3]-[#16:1]-[#1].[#6:22]-[#16:2]-[#1].[#6:42]-[#8:41]-[#8]-[#1]>>[#6:3]-[#16:1]-[#16:2]-[#6:22].[#6:42]-[#8:41]-[#1],"EVODEX.2-P2021,EVODEX.2-P2671,EVODEX.2-P3561,EVODEX.2-P3792,EVODEX.2-P483",64662120653465874255836820931627675065612216742366244061916621424051968944851
EVODEX.2-Dm341,[#6:2]-[#6:1](=[#8:3])-[#8]-[#1].[#6:17](=[#8:19])-[#6:11]1=[#6:16](-[#7:15](-[#6:20])-[#6:14](=[#6:13](-[#6:12]-1(-[#1:137])-[#1])-[#1:136])-[#1:135])-[#1:111].[#8]-[#15](=[#8])(-[#8])-[#8:59]-[#15:60]=[#8:61]>>[#6:2]-[#6:1](=[#8:3])-[#1].[#6:17](=[#8:19])-[#6:11]1:[#6:12](:[#6:13](:[#6:14](:[#7&+:15](-[#6:20]):[#6:16]:1-[#1:111])-[#1:135])-[#1:136])-[#1:137].[#8:61]=[#15:60]-[#8:59]-[#1],"EVODEX.2-P2573,EVODEX.2-P3462,EVODEX.2-P485,EVODEX.2-P890,EVODEX.2-P922",1648798195610854141300484991770278092097611450430845455777692951011963787968
EVODEX.2-Dm342,[#6:2]-[#6:1](=[#8:3])-[#8:68]-[#1]>>[#6:2]-[#6:1](=[#8:3])-[#1].[#8]-[#15](=[#8])(-[#8:68]-[#1])-[#8],"EVODEX.2-P2575,EVODEX.2-P4140,EVODEX.2-P4301,EVODEX.2-P486,EVODEX.2-P923",97600918657521331556579146495240738825104561703245782176622555283085497082066
EVODEX.2-Dm343,[#6:2]-[#6:1](=[#8:3])-[#8:68]-[#1].[#6:17](=[#8:19])-[#6:11]1=[#6:16](-[#7:15](-[#6:20])-[#6:14](=[#6:13](-[#6:12]-1(-[#1:137])-[#1])-[#1:136])-[#1:135])-[#1:111].[#8:70]-[#15:69](=[#8:71])(-[#8:72])-[#8:59]-[#15:60]=[#8:61]>>[#6:2]-[#6:1](=[#8:3])-[#1].[#6:17](=[#8:19])-[#6:11]1:[#6:12](:[#6:13](:[#6:14](:[#7&+:15](-[#6:20]):[#6:16]:1-[#1:111])-[#1:135])-[#1:136])-[#1:137].[#8:61]=[#15:60]-[#8:59]-[#1].[#8:70]-[#15:69](=[#8:71])(-[#8:68]-[#1])-[#8:72],"EVODEX.2-P2576,EVODEX.2-P4302,EVODEX.2-P487,EVODEX.2-P892,EVODEX.2-P916",57036440251738702487220282627540832032305178048510425585786260884605459955265
EVODEX.2-Dm344,[#6:2]-[#16:1]-[#6:49](=[#8:51])-[#6:52]=[#6:53]-[#6:54]1:[#6:55]:[#6:57]:[#6:59]:[#6:58]:[#6:56]:1.[#6:62]-[#8:50]-[#1]>>[#6:2]-[#16:1]-[#1].[#6:62]-[#8:50]-[#6:49](=[#8:51])-[#6:52]=[#6:53]-[#6:54]1:[#6:55]:[#6:57]:[#6:59]:[#6:58]:[#6:56]:1,"EVODEX.2-P1763,EVODEX.2-P2336,EVODEX.2-P2674,EVODEX.2-P4113,EVODEX.2-P488",19069156182156848449886399250354579991245340009995115248517366506036949487530
EVODEX.2-Dm345,[#6:51]-[#6:49](=[#8:50])-[#16]-[#6]>>[#6:51]-[#6:49](-[#8:50]-[#1])(-[#1])-[#1],"EVODEX.2-P1146,EVODEX.2-P1162,EVODEX.2-P4104,EVODEX.2-P492,EVODEX.2-P675",77068411779577406983754843853071345257212087124971854871423822457288725570529
EVODEX.2-Dm346,[#6:56]-[#7:54](-[#1])-[#1]>>[#6:56]-[#7:54](-[#6](-[#1])(-[#1])-[#1])-[#6](-[#1])(-[#1])-[#1],"EVODEX.2-P1025,EVODEX.2-P2858,EVODEX.2-P4016,EVODEX.2-P4183,EVODEX.2-P497",97971001501230694166727143099857902861299846713057402677796176754153474426870
EVODEX.2-Dm347,[#6:47]-[#6:45](-[#7:51](-[#6:52])-[#1])(-[#6:48]=[#8:49])-[#1].[#8:46](-[#1])-[#1]>>[#6:47]-[#6:45](=[#8:46])-[#6:48]=[#8:49].[#7:51](-[#6:52])(-[#1])-[#1],"EVODEX.2-P1421,EVODEX.2-P1944,EVODEX.2-P3378,EVODEX.2-P3877,EVODEX.2-P498",87836826748379734189399774950113835704407932223696140988132315609529171915626
EVODEX.2-Dm348,[#6]-[#6](-[#7:51](-[#6:52])-[#1])(-[#6]=[#8])-[#1].[#6:7](=[#8:9])-[#6:1]1:[#6:6](:[#6:5](:[#6:4](:[#7&+:3](-[#6:10]):[#6:2]:1-[#1:96])-[#1:73])-[#1:72])-[#1:71]>>[#6:7](=[#8:9])-[#6:1]1=[#6:2](-[#7:3](-[#6:10])-[#6:4](=[#6:5](-[#6:6]-1(-[#1:71])-[#1])-[#1:72])-[#1:73])-[#1:96].[#7:51](-[#6:52])(-[#1])-[#1],"EVODEX.2-P1422,EVODEX.2-P1945,EVODEX.2-P2729,EVODEX.2-P4195,EVODEX.2-P499",28792417409351197464879641194675675419560548291846077032270012395089865196823
EVODEX.2-Dm349,[#6:3]-[#6:1](=[#8:4])-[#8:21]-[#6:22]>>[#6:3]-[#6:1](=[#8:4])-[#8]-[#1].[#6:22]-[#8:21]-[#1],"EVODEX.2-P1029,EVODEX.2-P1718,EVODEX.2-P3998,EVODEX.2-P502,EVODEX.2-P690",55224251857828450369294531137808559439373936941969438525796967207132719841924
EVODEX.2-Dm351,[#6:3]-[#6:1](-[#1:50])(-[#1:51])-[#1]>>[#6:3]-[#6:1](-[#8]-[#1])(-[#1:50])-[#1:51],"EVODEX.2-P1994,EVODEX.2-P2491,EVODEX.2-P3747,EVODEX.2-P4210,EVODEX.2-P507",66941863077176758523076993703477283754652075819230444061994202224142115580853
EVODEX.2-Dm352,[#8:15](-[#6:1](-[#6:3])(-[#1:17])-[#1:18])-[#1].[#8:12]=[#15:11]-[#8:2]-[#1]>>[#8:12]=[#15:11]-[#8:2]-[#6:1](-[#6:3])(-[#1:17])-[#1:18].[#8:15](-[#1])-[#1],"EVODEX.2-P1071,EVODEX.2-P1544,EVODEX.2-P2310,EVODEX.2-P4012,EVODEX.2-P511",103369146825055142840056764509229636763446363958253458793425483602240522225651
EVODEX.2-Dm353,[#6:15](=[#8:17])-[#6:9]1=[#6:14](-[#7:13](-[#6:18])-[#6:12](=[#6:11](-[#6:10]-1(-[#1:81])-[#1])-[#1:80])-[#1:79])-[#1:56].[#6:3]-[#6:1](=[#8:53])-[#6:4].[#7:2](-[#1])(-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#6:4])-[#1].[#6:15](=[#8:17])-[#6:9]1:[#6:10](:[#6:11](:[#6:12](:[#7&+:13](-[#6:18]):[#6:14]:1-[#1:56])-[#1:79])-[#1:80])-[#1:81].[#8:53](-[#1])-[#1],"EVODEX.2-P1811,EVODEX.2-P1998,EVODEX.2-P2554,EVODEX.2-P3307,EVODEX.2-P512",95660957086450844111990638882102627096569163416820898517335381290691125797251
EVODEX.2-Dm354,[#0&1*:51]-[#6:49](=[#8:52])-[#16:1]-[#6:2].[#6:53]-[#8:50]-[#1]>>[#6:2]-[#16:1]-[#1].[#0&1*:51]-[#6:49](=[#8:52])-[#8:50]-[#6:53],"EVODEX.2-P2446,EVODEX.2-P3072,EVODEX.2-P4166,EVODEX.2-P4233,EVODEX.2-P516",1812351427039777394239632577361233867621088495868043184235687906288178101669
EVODEX.2-Dm355,[#6:3]-[#6:1](-[#8:23]-[#1])(-[#6:4])-[#1:84].[#8]=[#15](-[#8:2]-[#1])(-[#8])-[#8]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:84].[#8:23](-[#1])-[#1],"EVODEX.2-P1108,EVODEX.2-P2535,EVODEX.2-P3677,EVODEX.2-P4261,EVODEX.2-P517",59065551203947083319865601002100862504487142682688134505346017130498227060088
EVODEX.2-Dm356,[#6:3]-[#6:1](-[#7](-[#1])-[#1])=[#8:4].[#8:2](-[#1])-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8:2]-[#1],"EVODEX.2-P3104,EVODEX.2-P3473,EVODEX.2-P3623,EVODEX.2-P522,EVODEX.2-P817",19358205965114958064087190545012750011550915399599874681584469719913041371229
EVODEX.2-Dm357,[#6:13]-[#7:2]=[#6:1](-[#6:3])-[#1:19]>>[#6:13]-[#7:2](-[#6:1](-[#6:3])(-[#1:19])-[#1])-[#1],"EVODEX.2-P1034,EVODEX.2-P1433,EVODEX.2-P1618,EVODEX.2-P2625,EVODEX.2-P523",10106794902766726842312935494366865794402614898009232211519459376843695138833
EVODEX.2-Dm358,[#6:3]-[#6:1](=[#8:11])-[#6:4]=[#8:6]>>[#7](-[#6:1](-[#6:3])(-[#6:4]=[#8:6])-[#1])(-[#1])-[#1].[#8:11]=[#6](-[#6]=[#8])-[#1],"EVODEX.2-P2855,EVODEX.2-P3848,EVODEX.2-P4310,EVODEX.2-P525,EVODEX.2-P711",94608644271707764621550490132463908115670522436749050746713158229328348716592
EVODEX.2-Dm359,[#8]=[#6:2]=[#8:4].[#7:3](-[#6:5])(-[#1])-[#1]>>[#7](-[#6:2](=[#8:4])-[#7:3](-[#6:5])-[#1])(-[#1])-[#1],"EVODEX.2-P2059,EVODEX.2-P2679,EVODEX.2-P3332,EVODEX.2-P4110,EVODEX.2-P527",40564992173581890069196016964866775968027262193464073005100536020355563591784
EVODEX.2-Dm360,[#8]=[#6:2]=[#8:4].[#7:1](-[#1])(-[#1])-[#1].[#7:3](-[#6:5])(-[#1])-[#1]>>[#7:1](-[#6:2](=[#8:4])-[#7:3](-[#6:5])-[#1])(-[#1])-[#1],"EVODEX.2-P2060,EVODEX.2-P2680,EVODEX.2-P2849,EVODEX.2-P4111,EVODEX.2-P528",10078144321338800941399206689954957106568405800902904026889296306307547860213
EVODEX.2-Dm361,[#6:29]-[#7:28](-[#6](-[#1])(-[#1])-[#1])-[#1]>>[#6:29]-[#7:28](-[#1])-[#1],"EVODEX.2-P1137,EVODEX.2-P1143,EVODEX.2-P2196,EVODEX.2-P2286,EVODEX.2-P530",69098608650157158773719731517364651169142823736018675901417447786624176502539
EVODEX.2-Dm362,[#6:3]-[#6:1](-[#8:23]-[#1])(-[#1:53])-[#1:54].[#8:25]-[#15:24](=[#8:26])(-[#8:27])-[#8:2]-[#15:19]=[#8:20]>>[#6:3]-[#6:1](-[#8:2]-[#15:19]=[#8:20])(-[#1:53])-[#1:54].[#8:25]-[#15:24](=[#8:26])(-[#8:23]-[#1])-[#8:27],"EVODEX.2-P1081,EVODEX.2-P1524,EVODEX.2-P2238,EVODEX.2-P3083,EVODEX.2-P531",101580443351527627145430517848999523527338678136466497437214206497616062186343
EVODEX.2-Dm363,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:34].[#8:22]=[#15:21]-[#8:2]-[#1]>>[#6:3]-[#6:1](-[#8:2]-[#15:21]=[#8:22])(-[#6:4])-[#1:34],"EVODEX.2-P1382,EVODEX.2-P2132,EVODEX.2-P3759,EVODEX.2-P3883,EVODEX.2-P532",61069532534067426673479550706229726042018380335750544138397447283502189703137
EVODEX.2-Dm364,([#6:5]-[#8:4]-[#1].[#6:21]-[#6:1](=[#8:22])-[#8]-[#1]).[#6:23]-[#6:3](=[#8:24])-[#8:2]-[#1]>>([#6:23]-[#6:3](=[#8:24])-[#8:4]-[#6:5].[#6:21]-[#6:1](=[#8:22])-[#8:2]-[#1]),"EVODEX.2-P1850,EVODEX.2-P2285,EVODEX.2-P2378,EVODEX.2-P533,EVODEX.2-P591",50829747469907206436079044920617158584884384528499860767313781958500814013
EVODEX.2-Dm365,[#6:24](=[#8:26])-[#8:2]-[#1].[#8:43]-[#15:42](=[#8:44])(-[#8:45])-[#8:32]-[#15:33]=[#8:34]>>[#6]-[#6](-[#6])(-[#8:2]-[#6:24]=[#8:26])-[#1].[#8:34]=[#15:33]-[#8:32]-[#1].[#8:43]-[#15:42](=[#8:44])(-[#8]-[#1])-[#8:45],"EVODEX.2-P2052,EVODEX.2-P2942,EVODEX.2-P4125,EVODEX.2-P4229,EVODEX.2-P535",27156814564398139024214472554843899135907772494896923311751620416970044182243
EVODEX.2-Dm366,[#6:24](=[#8:26])-[#8:2]-[#1].[#8]-[#15](=[#8])(-[#8])-[#8:32]-[#15:33]=[#8:34]>>[#6]-[#6](-[#6])(-[#8:2]-[#6:24]=[#8:26])-[#1].[#8:34]=[#15:33]-[#8:32]-[#1],"EVODEX.2-P1958,EVODEX.2-P2745,EVODEX.2-P2875,EVODEX.2-P4230,EVODEX.2-P537",77333064932002706377239526968802574911629511328937288520567551742908774215809
EVODEX.2-Dm367,[#8:13]=[#6:2]=[#8:4].[#6:5]-[#7:3](-[#1])-[#1]>>[#7](-[#6:2](=[#8:4])-[#7:3](-[#6:5])-[#1])(-[#1])-[#1].[#8:13](-[#1])-[#1],"EVODEX.2-P2057,EVODEX.2-P2211,EVODEX.2-P3578,EVODEX.2-P4107,EVODEX.2-P543",13452503681257660162778371384431754626366790708814739834442752124206713407875
EVODEX.2-Dm370,[#6:3]-[#16:2]-[#1].[#6:50]-[#6:1](=[#8:51])-[#8:68]-[#6:69]>>[#6:50]-[#6:1](=[#8:51])-[#16:2]-[#6:3].[#6:69]-[#8:68]-[#1],"EVODEX.2-P1627,EVODEX.2-P1734,EVODEX.2-P3103,EVODEX.2-P3875,EVODEX.2-P550",40240897339127859080234344300017056800457985999958936917722817158671123176001
EVODEX.2-Dm371,[#6:51]-[#6:49](-[#6:50](-[#6:61]=[#8:66])(-[#1:88])-[#1])(-[#6:52])-[#1]>>[#6:51]-[#6:49](=[#6:50](-[#6:61]=[#8:66])-[#1:88])-[#6:52],"EVODEX.2-P2008,EVODEX.2-P2128,EVODEX.2-P551,EVODEX.2-P608,EVODEX.2-P854",70097087621133405364426268409846247089800153524561920321177954061042881340040
EVODEX.2-Dm373,[#6:27](-[#16&+](-[#6])-[#6])(-[#1:43])(-[#1:44])-[#1:45].[#6:29]-[#7:28](-[#1])-[#1]>>[#6:27](-[#7:28](-[#6:29])-[#1])(-[#1:43])(-[#1:44])-[#1:45],"EVODEX.2-P1334,EVODEX.2-P3226,EVODEX.2-P4263,EVODEX.2-P553,EVODEX.2-P849",59066008678245277213705007728546303565209055272697155644206231156389343441607
EVODEX.2-Dm374,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:89].[#8]-[#15](=[#8])(-[#8])-[#8:2]-[#16:32](=[#8:33])=[#8:34]>>[#6:3]-[#6:1](-[#8:2]-[#16:32](=[#8:33])=[#8:34])(-[#6:4])-[#1:89],"EVODEX.2-P2909,EVODEX.2-P3795,EVODEX.2-P4011,EVODEX.2-P4251,EVODEX.2-P555",99000588483559552240624719070289105952363449491360713977933669970457817217654
EVODEX.2-Dm376,[#7:2](-[#6](-[#6]=[#8])(-[#1])-[#1])(-[#1])-[#1].[#6:3]-[#6:1](=[#8])-[#6:4]=[#8:5]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#6:4]=[#8:5])-[#1],"EVODEX.2-P1739,EVODEX.2-P2872,EVODEX.2-P3847,EVODEX.2-P564,EVODEX.2-P710",79895867843736156031908319435731450785722101590810327682793640335448203035625
EVODEX.2-Dm377,[#6:24]-[#8:2]-[#6:3](-[#8:14])(-[#6:15])-[#1:88]>>[#6:24]-[#8:2]-[#6](-[#8])(-[#6]-[#8]-[#6:3](-[#8:14])(-[#6:15])-[#1:88])-[#1],"EVODEX.2-P1901,EVODEX.2-P2567,EVODEX.2-P3294,EVODEX.2-P3649,EVODEX.2-P566",96204084509459414382350778835752924706026214139813043702076975559365400280329
EVODEX.2-Dm378,[#6:3]-[#6:1](=[#8:10])-[#6:4]=[#8:6]>>[#6:3]-[#6:1](-[#7](-[#1])-[#1])(-[#6:4]=[#8:6])-[#1].[#8:10](-[#1])-[#1],"EVODEX.2-P1902,EVODEX.2-P1910,EVODEX.2-P2527,EVODEX.2-P3722,EVODEX.2-P567",38032999921640748504568564539699060430676560386752287626394310908807786238988
EVODEX.2-Dm379,[#6:14](=[#8:16])-[#6:8]1=[#6:13](-[#7:12](-[#6:17])-[#6:11](=[#6:10](-[#6:9]-1(-[#1:80])-[#1])-[#1:79])-[#1:78])-[#1:55].[#6:3]-[#6:1](=[#8])-[#1:93].[#7:2](-[#1])(-[#1])-[#1]>>[#6:3]-[#6:1](-[#7:2](-[#1])-[#1])(-[#1:93])-[#1].[#6:14](=[#8:16])-[#6:8]1:[#6:9](:[#6:10](:[#6:11](:[#7&+:12](-[#6:17]):[#6:13]:1-[#1:55])-[#1:78])-[#1:79])-[#1:80],"EVODEX.2-P2593,EVODEX.2-P2912,EVODEX.2-P3415,EVODEX.2-P570,EVODEX.2-P979",71437422197811647606688243999787198141572447743604977862645318772327500294549
EVODEX.2-Dm380,[#6:3]-[#6:1](=[#8:52])-[#1:93]>>[#6:3]-[#6:1](-[#7](-[#1])-[#1])(-[#1:93])-[#1].[#8:52](-[#1])-[#1],"EVODEX.2-P1173,EVODEX.2-P1230,EVODEX.2-P1906,EVODEX.2-P2247,EVODEX.2-P572",50697020099031581742670030292651972304605707353158691657012803158616213524413
EVODEX.2-Dm381,([#6:10]-[#6:1](-[#8]-[#1])(-[#6:9])-[#1:87].[#15:5](=[#8:7])-[#8:4]-[#1]).[#6:30]-[#6:3](-[#8:2]-[#1])(-[#1:127])-[#1:128]>>([#6:10]-[#6:1](-[#8:2]-[#1])(-[#6:9])-[#1:87].[#15:5](=[#8:7])-[#8:4]-[#6:3](-[#6:30])(-[#1:127])-[#1:128]),"EVODEX.2-P1484,EVODEX.2-P2636,EVODEX.2-P4086,EVODEX.2-P575,EVODEX.2-P597",79189764590659262535951881825181856566081465680616331806695958789642504602481
EVODEX.2-Dm383,[#6:3]-[#6:1](=[#8:4])-[#8:27]-[#1]>>[#6:3]-[#6:1](=[#8:4])-[#8]-[#1].[#8]-[#15](=[#8])(-[#8:27]-[#1])-[#8],"EVODEX.2-P1280,EVODEX.2-P2416,EVODEX.2-P2986,EVODEX.2-P3150,EVODEX.2-P578",20104543778909133586715377597744982093338029898618063048350255759944035330097
EVODEX.2-Dm384,[#6:3]-[#6:1](-[#6:4])(-[#1:53])-[#1].[#8:2]=[#8:49]>>[#6:3]-[#6:1](-[#6:4])(-[#8:2]-[#1])-[#1:53].[#8:49](-[#1])-[#1],"EVODEX.2-P2742,EVODEX.2-P2863,EVODEX.2-P3943,EVODEX.2-P4297,EVODEX.2-P581",104764008011395235734875304860924171259472653911309527299432547032880386039171
EVODEX.2-Dm385,[#6:3]-[#6:1](-[#8]-[#1])(-[#6:4])-[#1:89].[#15:34](=[#8:36])-[#8:32]-[#1].[#8:60]=[#15:33](-[#8:2]-[#1])(-[#8:61])-[#8:62]>>[#6:3]-[#6:1](-[#8:2]-[#1])(-[#6:4])-[#1:89].[#15:34](=[#8:36])-[#8:32]-[#15:33](=[#8:60])(-[#8:61])-[#8:62],"EVODEX.2-P1473,EVODEX.2-P2289,EVODEX.2-P4259,EVODEX.2-P584,EVODEX.2-P879",88565187222422475771869387426641374940232031958429639141580442129043497669552
EVODEX.2-Dm386,[#6:3]-[#6:1](-[#7:9](-[#1])-[#1])(-[#6:4]=[#8:7])-[#1].[#8:10]=[#8:11]>>[#6:3]-[#6:1](=[#8])-[#6:4]=[#8:7].[#7:9](-[#1])(-[#1])-[#1].[#8:10](-[#8:11]-[#1])-[#1],"EVODEX.2-P1122,EVODEX.2-P1645,EVODEX.2-P1663,EVODEX.2-P2464,EVODEX.2-P585",22701134821655222125361174295535389932112696194887110367208048202938242312747
EVODEX.2-Dm387,[#7:7](=[#6:8](-[#7:10])-[#7:1](-[#6:2])-[#1])-[#1].[#8:9](-[#1])-[#1]>>[#7:1](-[#6:2])(-[#1])-[#1].[#7:7](-[#6:8](-[#7:10])=[#8:9])(-[#1])-[#1],"EVODEX.2-P1453,EVODEX.2-P2225,EVODEX.2-P2952,EVODEX.2-P2978,EVODEX.2-P586",52035317548572283247207793937676255640542994369519744828055290180119793784595
EVODEX.2-Dm388,[#6:27](-[#16&+:1](-[#6:2])-[#6:3])(-[#1:34])(-[#1:35])-[#1:36].[#7:28](-[#6:29])(-[#1])-[#1]>>[#6:3]-[#16:1]-[#6:2].[#6:27](-[#7:28](-[#6:29])-[#1])(-[#1:34])(-[#1:35])-[#1:36],"EVODEX.2-P1311,EVODEX.2-P1644,EVODEX.2-P3828,EVODEX.2-P3971,EVODEX.2-P588",86286716206522349876395649273233179955898718293792366919481381324257680162422
EVODEX.2-Dm389,[#6:6]-[#6:3](=[#7:4]-[#8:14])-[#1:31].[#8:5](-[#1])-[#1]>>[#6:6]-[#6:3](-[#6](=[#8])-[#8])(-[#7:4](-[#8:5]-[#1])-[#8:14])-[#1:31],"EVODEX.2-P1283,EVODEX.2-P2107,EVODEX.2-P2701,EVODEX.2-P4064,EVODEX.2-P593",54664108592269480895064218157169472257101156809603001081311962997351327540855
EVODEX.2-Dm390,([#6:10]-[#6:1](-[#8:31]-[#1])(-[#6:9])-[#1:65].[#15:5](=[#8:7])-[#8:4]-[#1]).[#6:29]-[#6:3](-[#8:2]-[#1])(-[#1:75])-[#1:76]>>([#6:10]-[#6:1](-[#8:2]-[#1])(-[#6:9])-[#1:65].[#15:5](=[#8:7])-[#8:4]-[#6:3](-[#6:29])(-[#1:75])-[#1:76]).[#8:31](-[#1])-[#1],"EVODEX.2-P1035,EVODEX.2-P2585,EVODEX.2-P2635,EVODEX.2-P3871,EVODEX.2-P596",57503120177078900367449639129968642094571493728574150603959327704569199847429
EVODEX.2-Dm391,[#6:51]-[#6:49](=[#8:52])-[#16]-[#6]>>[#6]-[#8]-[#6:49](=[#8:52])-[#6:51],"EVODEX.2-P1650,EVODEX.2-P1657,EVODEX.2-P1927,EVODEX.2-P2343,EVODEX.2-P598",28588631370616842055624418515240645436759804941415370670584097735415184141031
